access_id|access_userid|access_username|access_time|access_event
1628|SZE|Sze Sze|05/02/2018 17:16|Login
1629|SZE|Sze Sze|05/02/2018 17:17|Logout
1630|TSY|Shi Yun|05/02/2018 17:17|Login
2828|TSY|Shi Yun|16/03/2018 8:34|Login
2833|TR|TR 1|16/03/2018 8:57|Logout
3400|LIA|Lia|27/03/2018 8:34|Login
2835|TSY|Shi Yun|16/03/2018 8:57|Login
2836|TSY|Shi Yun|16/03/2018 8:57|Logout
2841|FATIN|FATIN|16/03/2018 11:25|Login
2848|FATIN|FATIN|16/03/2018 14:12|Login
2853|IRINA|IRINA|16/03/2018 16:15|Login
2858|LIA|Lia|16/03/2018 16:34|Login
2862|LIA|Lia|16/03/2018 16:41|Login
2867|IRINA|IRINA|16/03/2018 17:15|Login
2870|HANA|HANA|16/03/2018 17:28|Login
2873|TSY|Shi Yun|16/03/2018 17:30|Login
4951|ROSSY|ROSSY|18/05/2018 8:46|Login
2878|TSY|Shi Yun|16/03/2018 17:41|Logout
2397|HANA|HANA|02/03/2018 9:26|Login
2398|HANA|HANA|02/03/2018 9:27|Logout
3287|LIA|Lia|22/03/2018 19:21|Logout
3310|TR|TR 1|23/03/2018 12:07|Login
2436|SZE|Sze Sze|05/03/2018 11:28|Login
2449|ROSSY|ROSSY|05/03/2018 16:54|Login
3335|IDAH|Norfaidah|23/03/2018 14:54|Login
3348|TSY|Shi Yun|26/03/2018 8:34|Login
3368|FATIN|FATIN|26/03/2018 11:04|Login
3383|FATIN|FATIN|26/03/2018 13:22|Login
3401|TR2|TR 2|27/03/2018 8:48|Login
2465|HANA|HANA|06/03/2018 14:54|Login
2481|LKI|Lia|07/03/2018 8:34|Login
2495|FATIN|FATIN|07/03/2018 11:13|Login
2509|TSY|Shi Yun|07/03/2018 14:48|Login
3418|TSY|Shi Yun|27/03/2018 11:14|Login
2532|TR|TR 1|08/03/2018 8:37|Login
2544|IRINA|IRINA|08/03/2018 15:04|Login
2555|TSY|Shi Yun|08/03/2018 18:05|Login
4896|IRINA|IRINA|16/05/2018 8:32|Login
4927|IDAH|Norfaidah|17/05/2018 10:37|Login
4952|TSY|Shi Yun|18/05/2018 9:03|Login
2582|TR|TR 1|09/03/2018 15:51|Logout
2595|SZE|Sze Sze|09/03/2018 17:28|Login
2607|TR|TR 1|12/03/2018 8:50|Login
2637|TSY|Shi Yun|12/03/2018 12:11|Logout
2638|HANA|HANA|12/03/2018 12:11|Login
2652|TSY|Shi Yun|12/03/2018 13:57|Login
3441|IDAH|Norfaidah|27/03/2018 16:02|Login
2664|HANA|HANA|12/03/2018 16:27|Login
2673|TR2|TR 2|13/03/2018 9:09|Login
2686|FATIN|FATIN|13/03/2018 11:25|Login
2702|TR|TR 1|13/03/2018 14:26|Logout
2712|IRINA|IRINA|13/03/2018 15:43|Login
2719|ROSSY|ROSSY|13/03/2018 17:15|Login
2727|LIA|Lia|14/03/2018 8:32|Login
3450|SZE|Sze Sze|27/03/2018 17:36|Login
3473|HANA|HANA|28/03/2018 11:14|Login
2748|HANA|HANA|14/03/2018 15:26|Login
2760|IDAH|Norfaidah|14/03/2018 15:57|Login
2771|HANA|HANA|14/03/2018 16:49|Login
2777|LIA|Lia|14/03/2018 17:23|Login
2783|HANA|HANA|15/03/2018 9:06|Login
2793|IDAH|Norfaidah|15/03/2018 13:15|Login
2800|TR2|TR 2|15/03/2018 14:08|Login
2807|TR|TR 1|15/03/2018 14:51|Logout
2815|SZE|Sze Sze|15/03/2018 15:36|Login
2821|IRINA|IRINA|15/03/2018 16:59|Login
2829|SZE|Sze Sze|16/03/2018 8:35|Login
3504|HANA|HANA|28/03/2018 16:20|Login
2849|TR|TR 1|16/03/2018 14:48|Login
2854|IRINA|IRINA|16/03/2018 16:17|Login
2859|IRINA|IRINA|16/03/2018 16:38|Login
2863|LIA|Lia|16/03/2018 17:04|Logout
2868|FATIN|FATIN|16/03/2018 17:19|Login
2871|HANA|HANA|16/03/2018 17:29|Logout
3509|TSY|Shi Yun|28/03/2018 17:12|Login
2876|SZE|Sze Sze|16/03/2018 17:34|Login
2879|HANA|HANA|16/03/2018 17:42|Login
2880|IRINA|IRINA|19/03/2018 8:27|Login
2883|SZE|Sze Sze|19/03/2018 8:43|Login
2886|HANA|HANA|19/03/2018 8:49|Login
2889|TSY|Shi Yun|19/03/2018 9:03|Login
2892|TR|TR 1|19/03/2018 9:08|Login
2894|HANA|HANA|19/03/2018 9:08|Login
2897|HANA|HANA|19/03/2018 9:09|Login
2900|IDAH|Norfaidah|19/03/2018 9:12|Login
2903|HANA|HANA|19/03/2018 9:18|Login
2906|HANA|HANA|19/03/2018 9:22|Login
2909|HANA|HANA|19/03/2018 9:25|Login
3518|IDAH|Norfaidah|29/03/2018 9:12|Login
2911|SZE|Sze Sze|19/03/2018 9:40|Login
2915|SZE|Sze Sze|19/03/2018 9:43|Login
2918|IRINA|IRINA|19/03/2018 9:52|Login
2921|LIA|Lia|19/03/2018 10:31|Login
2924|TR|TR 1|19/03/2018 10:38|Logout
2925|TSY|Shi Yun|19/03/2018 10:39|Login
2928|TSY|Shi Yun|19/03/2018 10:54|Logout
2931|TSY|Shi Yun|19/03/2018 11:18|Login
3528|IDAH|Norfaidah|29/03/2018 10:05|Login
3537|SZE|Sze Sze|29/03/2018 10:19|Login
2935|IRINA|IRINA|19/03/2018 11:41|Login
2937|LIA|Lia|19/03/2018 12:17|Login
2939|LIA|Lia|19/03/2018 12:23|Login
2941|ROSSY|ROSSY|19/03/2018 12:58|Login
2943|LIA|Lia|19/03/2018 13:46|Login
2945|LIA|Lia|19/03/2018 13:47|Login
2947|TR|TR 1|19/03/2018 14:05|Login
2949|LIA|Lia|19/03/2018 14:21|Login
3547|TSY|Shi Yun|29/03/2018 11:24|Logout
2952|FATIN|FATIN|19/03/2018 14:33|Login
2953|FATIN|FATIN|19/03/2018 14:41|Login
2955|SZE|Sze Sze|19/03/2018 14:41|Login
2957|TR|TR 1|19/03/2018 14:44|Logout
2958|TSY|Shi Yun|19/03/2018 14:44|Login
2960|FATIN|FATIN|19/03/2018 14:57|Login
2962|SHELA|SHELA|19/03/2018 15:03|Login
2964|ROSSY|ROSSY|19/03/2018 15:09|Login
2966|ROSSY|ROSSY|19/03/2018 15:13|Login
2968|ROSSY|ROSSY|19/03/2018 15:14|Login
2970|TSY|Shi Yun|19/03/2018 15:14|Login
3556|TR|TR 1|29/03/2018 12:48|Login
3562|IRINA|IRINA|29/03/2018 14:23|Login
3570|ROSSY|ROSSY|29/03/2018 17:29|Login
3581|LIA|Lia|30/03/2018 8:40|Login
3589|TSY|Shi Yun|30/03/2018 9:48|Login
3595|TR|TR 1|30/03/2018 10:43|Logout
3608|TR|TR 1|30/03/2018 12:28|Login
2974|TR|TR 1|19/03/2018 15:16|Login
2975|TSY|Shi Yun|19/03/2018 15:17|Login
2977|LIA|Lia|19/03/2018 15:17|Logout
2978|TSY|Shi Yun|19/03/2018 15:18|Login
2980|IRINA|IRINA|19/03/2018 15:18|Login
2981|TSY|Shi Yun|19/03/2018 15:19|Login
2982|IRINA|IRINA|19/03/2018 15:19|Login
2983|IRINA|IRINA|19/03/2018 15:20|Login
3614|FATIN|FATIN|30/03/2018 14:03|Login
2984|TSY|Shi Yun|19/03/2018 15:21|Login
2985|IRINA|IRINA|19/03/2018 15:21|Login
2986|TSY|Shi Yun|19/03/2018 15:25|Login
2987|TSY|Shi Yun|19/03/2018 15:28|Logout
2988|TSY|Shi Yun|19/03/2018 15:31|Login
2399|TSY|Shi Yun|02/03/2018 9:27|Login
1631|HANA|HANA|05/02/2018 17:25|Login
2413|SZE|Sze Sze|02/03/2018 16:38|Login
2424|IDAH|Norfaidah|03/03/2018 10:04|Login
1632|FATIN|FATIN|05/02/2018 18:16|Login
2437|FATIN|FATIN|05/03/2018 11:32|Login
3288|FATIN|FATIN|23/03/2018 8:30|Login
1633|HANA|HANA|05/02/2018 19:22|Login
1634|IRINA|IRINA|06/02/2018 8:24|Login
1635|FATIN|FATIN|06/02/2018 8:33|Login
1636|TR2|TR 2|06/02/2018 8:34|Login
1637|TR|TR 1|06/02/2018 8:34|Login
1638|ROSSY|ROSSY|06/02/2018 8:46|Login
1639|LKI|Lia|06/02/2018 8:52|Login
1640|IDAH|Norfaidah|06/02/2018 8:58|Login
1641|SZE|Sze Sze|06/02/2018 9:06|Login
1642|SZE|Sze Sze|06/02/2018 9:08|Login
3311|TR|TR 1|23/03/2018 12:10|Logout
3312|TSY|Shi Yun|23/03/2018 12:10|Login
3336|IDAH|Norfaidah|23/03/2018 15:00|Login
2451|HANA|HANA|05/03/2018 18:16|Logout
2452|TSY|Shi Yun|05/03/2018 18:16|Login
2466|HANA|HANA|06/03/2018 14:58|Logout
2467|TSY|Shi Yun|06/03/2018 14:58|Login
1643|SZE|Sze Sze|06/02/2018 9:13|Login
1644|HANA|HANA|06/02/2018 9:14|Login
2482|SZE|Sze Sze|07/03/2018 8:40|Login
1645|FATIN|FATIN|06/02/2018 9:18|Login
1646|TSY|Shi Yun|06/02/2018 9:35|Login
3349|SZE|Sze Sze|26/03/2018 8:36|Login
1647|SZE|Sze Sze|06/02/2018 9:54|Login
1648|SZE|Sze Sze|06/02/2018 10:13|Logout
1649|FATIN|FATIN|06/02/2018 10:14|Login
1650|IRINA|IRINA|06/02/2018 10:18|Login
4897|ROSSY|ROSSY|16/05/2018 8:38|Login
1651|SZE|Sze Sze|06/02/2018 10:39|Login
1652|SZE|Sze Sze|06/02/2018 10:39|Logout
1653|TSY|Shi Yun|06/02/2018 10:39|Login
4928|IRINA|IRINA|17/05/2018 10:44|Login
4953|SZE|Sze Sze|18/05/2018 9:18|Login
2510|FATIN|FATIN|07/03/2018 14:49|Login
2522|SZE|Sze Sze|07/03/2018 15:47|Login
1654|SHELA|SHELA|06/02/2018 12:19|Login
1655|ROSSY|ROSSY|06/02/2018 13:14|Login
1656|ROSSY|ROSSY|06/02/2018 13:16|Login
1657|TSY|Shi Yun|06/02/2018 13:21|Login
1658|TSY|Shi Yun|06/02/2018 13:22|Logout
1659|SZE|Sze Sze|06/02/2018 13:22|Login
1660|SZE|Sze Sze|06/02/2018 13:22|Logout
2533|TR|TR 1|08/03/2018 8:39|Logout
1661|TSY|Shi Yun|06/02/2018 13:22|Login
1662|TSY|Shi Yun|06/02/2018 13:22|Logout
1663|TSY|Shi Yun|06/02/2018 13:24|Login
1664|TSY|Shi Yun|06/02/2018 13:28|Logout
1665|TSY|Shi Yun|06/02/2018 13:28|Login
1666|SZE|Sze Sze|06/02/2018 14:17|Login
1667|TR2|TR 2|06/02/2018 14:56|Login
1668|SZE|Sze Sze|06/02/2018 14:57|Login
1669|IDAH|Norfaidah|06/02/2018 15:13|Login
1670|IDAH|Norfaidah|06/02/2018 15:27|Login
1671|ROSSY|ROSSY|06/02/2018 15:29|Login
1672|IDAH|Norfaidah|06/02/2018 15:57|Login
1673|HANA|HANA|06/02/2018 15:59|Login
2545|TSY|Shi Yun|08/03/2018 15:07|Login
1674|LKI|Lia|06/02/2018 16:03|Login
1675|IDAH|Norfaidah|06/02/2018 16:17|Login
1676|IRINA|IRINA|06/02/2018 17:20|Login
1677|TR2|TR 2|06/02/2018 17:26|Login
1678|TR|TR 1|06/02/2018 17:59|Login
1679|SZE|Sze Sze|06/02/2018 18:43|Login
2556|TSY|Shi Yun|08/03/2018 18:37|Logout
1680|LKI|Lia|06/02/2018 18:57|Login
1681|LKI|Lia|06/02/2018 19:04|Logout
1682|IRINA|IRINA|07/02/2018 8:25|Login
1683|LKI|Lia|07/02/2018 8:33|Login
1684|TR2|TR 2|07/02/2018 8:35|Login
1685|IDAH|Norfaidah|07/02/2018 8:37|Login
1686|SZE|Sze Sze|07/02/2018 8:45|Login
1687|HANA|HANA|07/02/2018 8:44|Login
1688|TR|TR 1|07/02/2018 8:50|Login
3369|TR|TR 1|26/03/2018 11:10|Login
1689|TSY|Shi Yun|07/02/2018 8:54|Login
1690|SZE|Sze Sze|07/02/2018 9:58|Login
1691|IRINA|IRINA|07/02/2018 10:10|Login
1692|TR|TR 1|07/02/2018 10:45|Login
1693|SZE|Sze Sze|07/02/2018 10:46|Login
1694|SHELA|SHELA|07/02/2018 11:46|Login
1695|HANA|HANA|07/02/2018 11:51|Login
1696|FATIN|FATIN|07/02/2018 11:57|Login
1697|SHELA|SHELA|07/02/2018 12:49|Login
1698|SHELA|SHELA|07/02/2018 12:51|Login
1699|IRINA|IRINA|07/02/2018 13:18|Login
1700|SZE|Sze Sze|07/02/2018 14:09|Login
1701|SZE|Sze Sze|07/02/2018 14:21|Login
3384|FATIN|FATIN|26/03/2018 13:34|Login
1702|SZE|Sze Sze|07/02/2018 14:35|Login
1703|TSY|Shi Yun|07/02/2018 14:40|Login
1704|IDAH|Norfaidah|07/02/2018 15:20|Login
1705|IRINA|IRINA|07/02/2018 15:21|Login
1706|SZE|Sze Sze|07/02/2018 15:22|Login
1707|IDAH|Norfaidah|07/02/2018 15:30|Login
2568|HANA|HANA|09/03/2018 11:27|Login
1708|TSY|Shi Yun|07/02/2018 15:30|Login
1709|TSY|Shi Yun|07/02/2018 15:30|Logout
1710|SZE|Sze Sze|07/02/2018 15:30|Login
1711|SZE|Sze Sze|07/02/2018 15:30|Logout
2583|TSY|Shi Yun|09/03/2018 15:51|Login
1712|SZE|Sze Sze|07/02/2018 15:31|Login
2584|TSY|Shi Yun|09/03/2018 15:52|Logout
3402|TSY|Shi Yun|27/03/2018 8:52|Login
2608|TR|TR 1|12/03/2018 8:51|Logout
2621|TR|TR 1|12/03/2018 11:03|Login
2639|HANA|HANA|12/03/2018 12:15|Logout
2641|TR|TR 1|12/03/2018 12:16|Logout
2653|ROSSY|ROSSY|12/03/2018 14:06|Login
3442|IDAH|Norfaidah|27/03/2018 16:12|Login
3451|IRINA|IRINA|27/03/2018 17:37|Login
3474|IDAH|Norfaidah|28/03/2018 11:24|Login
1713|TSY|Shi Yun|07/02/2018 15:31|Login
1714|TSY|Shi Yun|07/02/2018 16:22|Login
3486|LIA|Lia|28/03/2018 15:13|Login
1715|HANA|HANA|07/02/2018 16:27|Login
3494|TR|TR 1|28/03/2018 16:04|Login
1716|TSY|Shi Yun|07/02/2018 16:36|Login
1717|SZE|Sze Sze|07/02/2018 16:36|Login
1718|SZE|Sze Sze|07/02/2018 16:38|Logout
1719|TSY|Shi Yun|07/02/2018 16:38|Login
1720|FATIN|FATIN|07/02/2018 16:41|Login
1721|IRINA|IRINA|07/02/2018 16:52|Login
1722|IRINA|IRINA|07/02/2018 17:09|Login
1723|IRINA|IRINA|07/02/2018 17:20|Login
1724|IDAH|Norfaidah|07/02/2018 17:44|Login
2400|TSY|Shi Yun|02/03/2018 9:38|Logout
1725|LKI|Lia|07/02/2018 17:58|Login
1726|SZE|Sze Sze|07/02/2018 18:08|Login
2401|HANA|HANA|02/03/2018 9:38|Login
1727|IDAH|Norfaidah|07/02/2018 18:28|Login
1728|IRINA|IRINA|08/02/2018 8:22|Login
1729|TR2|TR 2|08/02/2018 8:32|Login
1730|LKI|Lia|08/02/2018 8:33|Login
1731|SZE|Sze Sze|08/02/2018 9:00|Login
1732|TR|TR 1|08/02/2018 9:02|Login
1733|TR|TR 1|08/02/2018 9:13|Logout
1734|HANA|HANA|08/02/2018 9:13|Login
1735|IDAH|Norfaidah|08/02/2018 9:16|Login
1736|SZE|Sze Sze|08/02/2018 9:21|Login
1737|IDAH|Norfaidah|08/02/2018 9:31|Login
2414|SZE|Sze Sze|02/03/2018 16:39|Logout
1738|IDAH|Norfaidah|08/02/2018 9:33|Login
2425|SZE|Sze Sze|03/03/2018 11:29|Login
1739|FATIN|FATIN|08/02/2018 9:33|Login
1740|HANA|HANA|08/02/2018 9:42|Login
1741|SZE|Sze Sze|08/02/2018 9:50|Login
1742|SZE|Sze Sze|08/02/2018 9:59|Login
1743|IDAH|Norfaidah|08/02/2018 10:02|Login
1744|IDAH|Norfaidah|08/02/2018 10:22|Login
1745|ROSSY|ROSSY|08/02/2018 10:35|Login
1746|IRINA|IRINA|08/02/2018 11:03|Login
1747|FATIN|FATIN|08/02/2018 11:31|Login
1748|SZE|Sze Sze|08/02/2018 11:55|Login
1749|SHELA|SHELA|08/02/2018 12:15|Login
3289|HANA|HANA|23/03/2018 8:32|Login
3313|TSY|Shi Yun|23/03/2018 12:18|Logout
2450|HANA|HANA|05/03/2018 18:15|Login
2468|TSY|Shi Yun|06/03/2018 15:01|Logout
2469|HANA|HANA|06/03/2018 15:01|Login
2483|TSY|Shi Yun|07/03/2018 8:42|Login
4898|LIA|Lia|16/05/2018 8:39|Login
3350|LIA|Lia|26/03/2018 8:38|Login
3370|TR|TR 1|26/03/2018 11:21|Logout
3385|TR2|TR 2|26/03/2018 14:15|Login
3403|IRINA|IRINA|27/03/2018 8:53|Login
2496|TSY|Shi Yun|07/03/2018 11:46|Login
2511|HANA|HANA|07/03/2018 15:02|Login
2523|SZE|Sze Sze|07/03/2018 15:48|Logout
2534|HANA|HANA|08/03/2018 9:03|Login
1750|TSY|Shi Yun|08/02/2018 13:11|Login
2546|TSY|Shi Yun|08/03/2018 15:12|Logout
4954|LIA|Lia|18/05/2018 9:27|Login
1751|LKI|Lia|08/02/2018 13:50|Login
1752|LKI|Lia|08/02/2018 13:51|Logout
1753|SZE|Sze Sze|08/02/2018 13:56|Login
1754|SZE|Sze Sze|08/02/2018 13:56|Logout
1755|TSY|Shi Yun|08/02/2018 13:56|Login
2569|HANA|HANA|09/03/2018 13:33|Logout
2570|HANA|HANA|09/03/2018 13:33|Login
2585|TSY|Shi Yun|09/03/2018 16:05|Login
1756|TR|TR 1|08/02/2018 13:58|Login
1757|IRINA|IRINA|08/02/2018 14:08|Login
1758|LKI|Lia|08/02/2018 14:09|Login
1759|TSY|Shi Yun|08/02/2018 14:33|Login
1760|SZE|Sze Sze|08/02/2018 14:49|Login
1761|HANA|HANA|08/02/2018 15:03|Login
1762|HANA|HANA|08/02/2018 15:04|Logout
1763|TSY|Shi Yun|08/02/2018 15:04|Login
1764|TSY|Shi Yun|08/02/2018 15:06|Logout
1765|TR|TR 1|08/02/2018 15:06|Login
1766|HANA|HANA|08/02/2018 15:42|Login
3419|TR|TR 1|27/03/2018 11:15|Login
1767|TSY|Shi Yun|08/02/2018 16:03|Login
1768|TSY|Shi Yun|08/02/2018 16:05|Logout
1769|TSY|Shi Yun|08/02/2018 16:12|Login
1770|IRINA|IRINA|08/02/2018 16:19|Login
1771|TSY|Shi Yun|08/02/2018 16:58|Login
1772|TSY|Shi Yun|08/02/2018 16:59|Logout
1773|TSY|Shi Yun|08/02/2018 17:07|Login
1774|TSY|Shi Yun|08/02/2018 17:10|Logout
1775|TSY|Shi Yun|08/02/2018 17:15|Login
1776|FATIN|FATIN|08/02/2018 17:20|Login
3443|IRINA|IRINA|27/03/2018 16:33|Login
3459|LIA|Lia|28/03/2018 8:29|Login
3475|TR2|TR 2|28/03/2018 13:09|Login
3487|IRINA|IRINA|28/03/2018 15:30|Login
2596|HANA|HANA|09/03/2018 17:39|Login
2609|TSY|Shi Yun|12/03/2018 8:51|Login
2622|SZE|Sze Sze|12/03/2018 11:05|Login
2640|TR|TR 1|12/03/2018 12:15|Login
3495|SHELA|SHELA|28/03/2018 16:03|Login
3505|SZE|Sze Sze|28/03/2018 16:26|Login
3510|LIA|Lia|28/03/2018 17:21|Login
2674|SZE|Sze Sze|13/03/2018 9:10|Login
2687|TSY|Shi Yun|13/03/2018 11:30|Login
2703|TR|TR 1|13/03/2018 14:26|Login
3519|IDAH|Norfaidah|29/03/2018 9:22|Logout
3529|TSY|Shi Yun|29/03/2018 10:07|Login
3538|IDAH|Norfaidah|29/03/2018 10:25|Login
3548|TR|TR 1|29/03/2018 11:52|Login
3557|TR2|TR 2|29/03/2018 12:51|Login
2720|TSY|Shi Yun|13/03/2018 17:14|Login
1777|HANA|HANA|08/02/2018 17:34|Login
1778|HANA|HANA|08/02/2018 17:40|Login
2728|SZE|Sze Sze|14/03/2018 8:43|Login
1779|TSY|Shi Yun|08/02/2018 18:36|Login
1780|TSY|Shi Yun|08/02/2018 18:36|Logout
1781|HANA|HANA|08/02/2018 18:43|Login
1782|HANA|HANA|08/02/2018 19:00|Logout
1783|IRINA|IRINA|09/02/2018 8:16|Login
1784|SZE|Sze Sze|09/02/2018 8:34|Login
1785|TR2|TR 2|09/02/2018 8:34|Login
1786|TSY|Shi Yun|09/02/2018 8:43|Login
1787|SZE|Sze Sze|09/02/2018 8:47|Login
1788|HANA|HANA|09/02/2018 9:15|Login
1789|IDAH|Norfaidah|09/02/2018 9:39|Login
3576|TSY|Shi Yun|29/03/2018 18:07|Login
1790|TSY|Shi Yun|09/02/2018 9:50|Login
1791|LKI|Lia|09/02/2018 10:12|Login
1792|IDAH|Norfaidah|09/02/2018 10:14|Login
1793|IDAH|Norfaidah|09/02/2018 10:59|Login
1794|FATIN|FATIN|09/02/2018 11:14|Login
2402|IDAH|Norfaidah|02/03/2018 10:20|Login
1795|LKI|Lia|09/02/2018 11:41|Login
1796|TR2|TR 2|09/02/2018 11:49|Login
2415|TSY|Shi Yun|02/03/2018 16:40|Login
2426|IRINA|IRINA|03/03/2018 11:30|Login
1797|IRINA|IRINA|09/02/2018 11:55|Login
1798|IDAH|Norfaidah|09/02/2018 12:16|Login
1799|SZE|Sze Sze|09/02/2018 12:34|Login
1800|FATIN|FATIN|09/02/2018 12:40|Login
1801|HANA|HANA|09/02/2018 12:40|Login
1802|HANA|HANA|09/02/2018 12:41|Logout
1803|IDAH|Norfaidah|09/02/2018 12:41|Login
1804|IDAH|Norfaidah|09/02/2018 12:41|Logout
1805|SHELA|SHELA|09/02/2018 12:49|Login
1806|SZE|Sze Sze|09/02/2018 12:51|Login
1807|TSY|Shi Yun|09/02/2018 13:08|Login
1808|SZE|Sze Sze|09/02/2018 13:16|Login
1809|TSY|Shi Yun|09/02/2018 13:20|Login
1810|SZE|Sze Sze|09/02/2018 14:29|Login
1811|TR2|TR 2|09/02/2018 15:01|Login
2438|TSY|Shi Yun|05/03/2018 11:39|Login
1812|IDAH|Norfaidah|09/02/2018 16:03|Login
1813|IRINA|IRINA|09/02/2018 16:09|Login
1814|IDAH|Norfaidah|09/02/2018 16:10|Login
1815|IDAH|Norfaidah|09/02/2018 16:18|Login
1816|TSY|Shi Yun|09/02/2018 16:24|Login
1817|TSY|Shi Yun|09/02/2018 16:29|Logout
1818|TR|TR 1|09/02/2018 16:29|Login
1819|FATIN|FATIN|09/02/2018 16:43|Login
3290|IRINA|IRINA|23/03/2018 8:43|Login
1820|TSY|Shi Yun|09/02/2018 16:49|Login
1821|TSY|Shi Yun|09/02/2018 16:51|Logout
1822|TSY|Shi Yun|09/02/2018 16:53|Login
1823|TSY|Shi Yun|09/02/2018 17:00|Logout
1824|TR2|TR 2|09/02/2018 17:05|Login
1825|IRINA|IRINA|09/02/2018 17:52|Login
2470|HANA|HANA|06/03/2018 16:57|Logout
1826|SZE|Sze Sze|09/02/2018 20:04|Login
2484|TSY|Shi Yun|07/03/2018 8:55|Logout
1827|SZE|Sze Sze|10/02/2018 16:02|Login
1828|FATIN|FATIN|12/02/2018 8:38|Login
1829|LKI|Lia|12/02/2018 8:45|Login
1830|IDAH|Norfaidah|12/02/2018 8:50|Login
1831|TSY|Shi Yun|12/02/2018 8:53|Login
1832|TSY|Shi Yun|12/02/2018 8:54|Login
2497|IRINA|IRINA|07/03/2018 11:54|Login
1833|SZE|Sze Sze|12/02/2018 8:55|Login
1834|TR2|TR 2|12/02/2018 9:12|Login
1835|IDAH|Norfaidah|12/02/2018 9:16|Login
1836|IDAH|Norfaidah|12/02/2018 9:17|Logout
1837|HANA|HANA|12/02/2018 9:51|Login
1838|SZE|Sze Sze|12/02/2018 10:11|Login
1839|SZE|Sze Sze|12/02/2018 10:12|Logout
1840|TSY|Shi Yun|12/02/2018 10:20|Login
1841|TSY|Shi Yun|12/02/2018 10:21|Logout
1842|TR|TR 1|12/02/2018 10:21|Login
2512|HANA|HANA|07/03/2018 15:10|Logout
2513|TSY|Shi Yun|07/03/2018 15:10|Login
2524|TSY|Shi Yun|07/03/2018 15:48|Login
1843|SZE|Sze Sze|12/02/2018 10:24|Login
2535|SZE|Sze Sze|08/03/2018 9:44|Login
2547|TSY|Shi Yun|08/03/2018 15:36|Login
2557|SZE|Sze Sze|08/03/2018 19:07|Login
2571|HANA|HANA|09/03/2018 13:34|Logout
2572|TSY|Shi Yun|09/03/2018 13:34|Login
2586|IRINA|IRINA|09/03/2018 16:23|Login
1844|TSY|Shi Yun|12/02/2018 10:27|Login
1845|TSY|Shi Yun|12/02/2018 10:29|Logout
1846|FATIN|FATIN|12/02/2018 10:32|Login
1847|TR2|TR 2|12/02/2018 10:36|Login
1848|TR2|TR 2|12/02/2018 10:37|Login
1849|IDAH|Norfaidah|12/02/2018 10:57|Login
1850|IDAH|Norfaidah|12/02/2018 10:57|Logout
1851|SZE|Sze Sze|12/02/2018 11:26|Login
1852|SZE|Sze Sze|12/02/2018 11:27|Logout
1853|FATIN|FATIN|12/02/2018 11:31|Login
2597|HANA|HANA|09/03/2018 17:41|Logout
2610|TSY|Shi Yun|12/03/2018 8:51|Logout
2623|IRINA|IRINA|12/03/2018 11:26|Login
2642|HANA|HANA|12/03/2018 12:18|Login
3314|SZE|Sze Sze|23/03/2018 13:08|Login
3337|FATIN|FATIN|23/03/2018 15:04|Login
2654|TR|TR 1|12/03/2018 14:29|Login
3351|SZE|Sze Sze|26/03/2018 8:40|Login
2675|TR2|TR 2|13/03/2018 9:13|Login
2688|TSY|Shi Yun|13/03/2018 11:31|Logout
2689|ROSSY|ROSSY|13/03/2018 11:31|Login
4899|TR2|TR 2|16/05/2018 8:40|Login
2713|LIA|Lia|13/03/2018 15:47|Login
2738|TSY|Shi Yun|14/03/2018 14:57|Login
1854|TSY|Shi Yun|12/02/2018 12:02|Login
1855|IRINA|IRINA|12/02/2018 12:12|Login
1856|HANA|HANA|12/02/2018 12:42|Login
1857|FATIN|FATIN|12/02/2018 12:56|Login
1858|FATIN|FATIN|12/02/2018 12:57|Login
1859|FATIN|FATIN|12/02/2018 13:01|Login
4929|SZE|Sze Sze|17/05/2018 12:04|Login
1860|SZE|Sze Sze|12/02/2018 13:35|Login
1861|SZE|Sze Sze|12/02/2018 13:36|Logout
1862|TSY|Shi Yun|12/02/2018 13:37|Login
1863|FATIN|FATIN|12/02/2018 14:05|Login
1864|FATIN|FATIN|12/02/2018 14:07|Login
1865|TR|TR 1|12/02/2018 14:11|Login
1866|TSY|Shi Yun|12/02/2018 14:13|Login
4955|IRINA|IRINA|18/05/2018 9:26|Login
1867|TSY|Shi Yun|12/02/2018 14:21|Login
1868|IDAH|Norfaidah|12/02/2018 14:22|Login
1869|TSY|Shi Yun|12/02/2018 14:25|Login
1870|TSY|Shi Yun|12/02/2018 14:26|Logout
3371|TSY|Shi Yun|26/03/2018 11:38|Login
3386|TR|TR 1|26/03/2018 14:54|Login
3404|TR|TR 1|27/03/2018 9:10|Login
1871|FATIN|FATIN|12/02/2018 14:28|Login
1872|IRINA|IRINA|12/02/2018 14:33|Login
1873|IDAH|Norfaidah|12/02/2018 14:40|Login
1874|TR|TR 1|12/02/2018 14:40|Login
1875|TR|TR 1|12/02/2018 14:43|Logout
1876|HANA|HANA|12/02/2018 14:43|Login
1877|HANA|HANA|12/02/2018 14:59|Logout
1878|TR|TR 1|12/02/2018 14:59|Login
1879|FATIN|FATIN|12/02/2018 15:22|Login
1880|SZE|Sze Sze|12/02/2018 15:35|Login
1881|TR|TR 1|12/02/2018 16:00|Login
1882|FATIN|FATIN|12/02/2018 16:32|Login
1883|FATIN|FATIN|12/02/2018 16:33|Logout
