fs_id|company_id|fs_date|fs_reminderdate1|fs_reminderdate2|fs_reminderdate3|fs_submissiondate|fs_status|fs_fileddate|fs_deadline|fs_agm
2401|185|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|30/06/2013
2403|185|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|30/06/2014
2405|185|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|31/12/2015
2407|185|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2409|185|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|04/02/2017
2410|185|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2412|186|30/04/2005|01/04/2005|01/07/2005|01/10/2005|29/11/2005|t|30/04/2005|30/10/2005|11/10/2005
2414|186|30/04/2006|01/04/2006|01/07/2006|01/10/2006|29/11/2006|t|30/04/2006|null|12/10/2006
2416|186|30/04/2007|01/04/2007|01/07/2007|01/10/2007|29/11/2007|t|30/04/2007|30/10/2007|31/10/2007
2418|186|30/04/2008|01/04/2008|01/07/2008|01/10/2008|29/11/2008|t|30/04/2008|null|17/09/2008
2420|186|30/04/2009|01/04/2009|01/07/2009|01/10/2009|29/11/2009|t|30/04/2009|30/10/2009|16/09/2009
2422|186|30/04/2010|01/04/2010|01/07/2010|01/10/2010|29/11/2010|t|30/04/2010|30/10/2010|30/10/2010
2424|186|30/04/2011|01/04/2011|01/07/2011|01/10/2011|29/11/2011|t|30/04/2011|30/10/2011|28/10/2011
2426|186|30/04/2012|01/04/2012|01/07/2012|01/10/2012|29/11/2012|t|30/04/2012|30/10/2012|31/10/2012
2822|224|30/04/2017|01/04/2017|01/07/2017|01/10/2017|29/11/2017|t|30/03/2018|09/03/2018|
2746|218|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|f||30/09/2017|
2428|186|30/04/2013|01/04/2013|01/07/2013|01/10/2013|29/11/2013|t|30/04/2013|30/10/2013|31/10/2013
2430|186|30/04/2014|01/04/2014|01/07/2014|01/10/2014|29/11/2014|t|30/04/2014|30/10/2014|31/10/2014
2432|186|30/04/2015|01/04/2015|01/07/2015|01/10/2015|29/11/2015|t|30/04/2015|30/10/2015|31/10/2015
2434|186|30/04/2016|01/04/2016|01/07/2016|01/10/2016|29/11/2016|t|30/04/2016|30/10/2016|13/10/2016
2435|186|30/04/2018|01/04/2018|01/07/2018|01/10/2018|29/11/2018|f||30/10/2018|
2464|188|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|30/06/2008
2466|188|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|30/06/2009
2468|188|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|30/06/2010
2470|188|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|30/06/2011
2472|188|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|30/06/2012
2474|188|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|30/06/2013
2476|188|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|30/06/2014
2478|188|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|30/06/2015
2480|188|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2482|188|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|12/02/2017
2483|188|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2485|189|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|26/06/2015
2487|189|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2489|189|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|30/06/2017
2490|189|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2662|203|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2492|190|31/08/2010|01/08/2010|01/11/2010|01/02/2011|30/03/2011|t|31/08/2010|28/02/2011|24/01/2011
2496|190|31/08/2012|01/08/2012|01/11/2012|01/02/2013|30/03/2013|t|31/08/2012|28/02/2013|28/02/2013
2500|190|31/08/2014|01/08/2014|01/11/2014|01/02/2015|30/03/2015|t|31/08/2014|28/02/2015|28/02/2015
2505|191|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|30/06/2010
2509|191|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|30/06/2012
2513|191|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|30/06/2014
2669|209|31/05/2016|01/05/2016|01/08/2016|01/11/2016|30/12/2016|t|31/05/2016||
2517|191|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2519|191|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|30/06/2017
2520|191|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2675|213|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013||
2686|213|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015||28/09/2016
2687|213|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016|30/09/2016|28/09/2016
2698|210|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|f||30/12/2014|
2690|210|30/06/2006|01/06/2006|01/09/2006|01/12/2006|29/01/2007|t|30/06/2006|30/12/2006|30/12/2006
2692|210|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008||
2694|210|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010|30/12/2010|31/12/2010
2705|214|31/10/2011|01/10/2011|01/01/2012|01/04/2012|30/05/2012|t|31/10/2011|30/04/2012|03/01/2012
2707|214|31/10/2013|01/10/2013|01/01/2014|01/04/2014|30/05/2014|t|31/10/2013|30/04/2014|30/04/2014
2709|214|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015|30/04/2016|26/01/2016
2713|214|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2714|212|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|25/05/2009
2716|212|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|30/06/2011
2718|212|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|30/06/2013
2775|220|31/10/2014|01/10/2014|01/01/2015|01/04/2015|30/05/2015|t|31/10/2014||
2795|206|28/02/2009|01/02/2009|01/05/2009|01/08/2009|27/09/2009|t|28/02/2009||30/08/2009
2803|206|28/02/2017|01/02/2017|01/05/2017|01/08/2017|27/09/2017|t|29/09/2017|30/08/2017|
2461|187|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|04/11/2016|30/09/2016|
2459|187|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|11/12/2015|30/09/2015|
2457|187|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|t|31/10/2014|30/09/2014|
2797|206|28/02/2011|01/02/2011|01/05/2011|01/08/2011|27/09/2011|t|28/02/2011||28/08/2011
2799|206|28/02/2013|01/02/2013|01/05/2013|01/08/2013|27/09/2013|t|28/02/2013||30/08/2013
2801|206|28/02/2015|01/02/2015|01/05/2015|01/08/2015|27/09/2015|t|28/02/2015||31/08/2015
2824|225|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|31/12/2015
2832|226|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014||31/12/2014
2834|226|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||31/12/2016
2838|227|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||30/12/2015
2840|227|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||07/07/2017
2844|228|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
2854|229|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|f||30/09/2015|
2856|229|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|f||30/09/2017|
2850|229|31/03/2011|01/03/2011|01/06/2011|01/09/2011|30/10/2011|t|31/03/2011||30/09/2011
2852|229|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013||30/09/2013
2859|230|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||15/04/2009
2861|230|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||27/05/2011
2863|230|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
2865|230|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
2867|230|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||29/06/2017
2870|231|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||08/06/2003
2872|231|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||30/06/2005
2874|231|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||08/06/2007
2876|231|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||
2878|231|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||26/05/2011
2880|231|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
2882|231|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
2884|231|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
2887|232|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
2893|232|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2889|232|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
2891|232|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
2895|233|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015||15/10/2015
2897|233|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|f||30/09/2017|
2494|190|24/08/2011|01/08/2011|01/11/2011|01/02/2012|25/03/2012|t|24/08/2011|24/02/2012|29/02/2012
2547|194|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
2498|190|31/08/2013|01/08/2013|01/11/2013|01/02/2014|30/03/2014|t|31/08/2013|28/02/2014|28/02/2014
2525|192|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|f||30/09/2017|
2503|191|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|12/06/2009
2507|191|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|30/06/2011
2511|191|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|30/06/2013
2515|191|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|30/06/2015
2522|192|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015|30/09/2015|26/06/2015
2524|192|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016|30/09/2016|26/09/2016
2527|193|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008|30/12/2008|31/12/2008
2529|193|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009|30/12/2009|31/12/2009
2531|193|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010|30/12/2010|31/12/2010
2533|193|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011|30/12/2011|31/12/2011
2535|193|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012|30/12/2012|23/11/2012
2537|193|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013|30/12/2013|20/12/2013
2539|193|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014|30/12/2014|31/12/2014
2541|193|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015|30/12/2015|31/12/2015
2543|193|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|30/06/2016
2546|194|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|31/12/2016
2549|195|30/09/2015|01/09/2015|01/12/2015|01/03/2016|29/04/2016|t|30/09/2015|30/03/2016|30/09/2016
2550|195|30/09/2018|01/09/2018|01/12/2018|01/03/2019|29/04/2019|f||30/03/2019|
2551|196|01/01/2018|01/01/2018|01/04/2018|01/07/2018|31/07/2018|f||01/07/2018|
2553|197|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|07/12/2000
2555|197|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|31/12/2001
2557|197|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|31/12/2002
2559|197|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|31/12/2003
2561|197|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|31/12/2004
2563|197|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|31/12/2005
2565|197|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|30/12/2006
2567|197|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007|30/06/2008|31/12/2007
2569|197|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008|30/06/2009|30/06/2009
2571|197|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|30/06/2010
2573|197|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010|30/06/2011|30/06/2011
2575|197|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|30/06/2012
2577|197|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012|30/06/2013|30/06/2013
2579|197|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|30/06/2014
2581|197|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|31/12/2015
2583|197|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2584|197|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2586|198|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010|30/12/2010|10/11/2010
2588|198|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011|30/12/2011|30/12/2011
2590|198|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012|30/12/2012|29/12/2012
2592|198|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013|30/12/2013|30/12/2013
2594|198|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014|30/12/2014|30/12/2014
2596|198|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015|30/12/2015|31/12/2015
2598|198|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|31/12/2016
2601|199|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|26/06/2014
2603|199|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014|30/06/2015|30/06/2015
2605|199|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|30/06/2016
2607|199|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016|30/06/2017|30/06/2017
2608|199|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2610|200|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|30/06/2012
2611|200|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2613|201|31/07/2005|01/07/2005|01/10/2005|01/01/2006|02/03/2006|t|31/07/2005|31/01/2006|16/12/2005
2615|201|31/07/2006|01/07/2006|01/10/2006|01/01/2007|02/03/2007|t|31/07/2006|31/01/2007|30/12/2006
2617|201|31/07/2007|01/07/2007|01/10/2007|01/01/2008|01/03/2008|t|31/07/2007|31/01/2008|31/12/2007
2619|201|31/07/2008|01/07/2008|01/10/2008|01/01/2009|02/03/2009|t|31/07/2008|31/01/2009|31/12/2008
2621|201|31/07/2009|01/07/2009|01/10/2009|01/01/2010|02/03/2010|t|31/07/2009|31/01/2010|31/12/2009
2626|201|31/07/2017|01/07/2017|01/10/2017|01/01/2018|02/03/2018|f||31/01/2018|
2623|201|31/07/2010|01/07/2010|01/10/2010|01/01/2011|02/03/2011|t|31/07/2010|31/01/2011|31/12/2010
2625|201|31/07/2011|01/07/2011|01/10/2011|01/01/2012|01/03/2012|t|31/07/2011|31/01/2012|31/12/2011
2722|212|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|f||30/06/2017|
2629|203|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000|30/06/2001|09/05/2001
2631|203|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|29/06/2002
2633|203|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002|30/06/2003|30/06/2003
2635|203|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|30/06/2004
2637|203|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004|30/06/2005|30/06/2005
2639|203|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005|30/06/2006|09/06/2006
2641|203|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006|30/06/2007|30/06/2007
2725|206|28/02/2003|01/02/2003|01/05/2003|01/08/2003|27/09/2003|t|28/02/2003||
2727|206|28/02/2005|01/02/2005|01/05/2005|01/08/2005|27/09/2005|t|28/02/2005|28/08/2005|30/08/2005
2729|206|28/02/2007|01/02/2007|01/05/2007|01/08/2007|27/09/2007|t|28/02/2007|28/08/2007|30/08/2007
2743|217|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016|30/12/2016|29/12/2016
2748|204|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999|30/06/2000|30/06/2000
2750|204|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001|30/06/2002|30/06/2002
2752|204|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003|30/06/2004|30/06/2004
2754|204|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||
2756|204|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||
2758|204|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009|30/06/2010|30/06/2010
2760|204|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011|30/06/2012|30/06/2012
2806|221|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||14/05/2014
2768|204|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013|30/06/2014|27/06/2014
2770|204|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015|30/06/2016|19/06/2016
2776|220|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|f||30/04/2016|
2864|230|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
2814|222|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016|30/09/2016|10/09/2016
2818|223|28/02/2016|01/02/2016|01/05/2016|01/08/2016|27/09/2016|t|28/02/2016||
2821|224|30/04/2016|01/04/2016|01/07/2016|01/10/2016|29/11/2016|t|30/04/2016||
2825|225|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|f||30/06/2016|
2829|226|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011||
2835|226|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
2833|226|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||31/12/2015
2808|221|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|||
2739|215|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2845|228|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||
2839|227|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
2843|228|30/09/2014|01/09/2014|01/12/2014|01/03/2015|29/04/2015|t|30/09/2014||04/12/2014
2849|229|31/03/2010|01/03/2010|01/06/2010|01/09/2010|30/10/2010|t|31/03/2010||29/09/2010
2853|229|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|f||30/09/2014|
2855|229|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|f||30/09/2016|
2857|229|31/03/2018|01/03/2018|01/06/2018|01/09/2018|30/10/2018|f||30/09/2018|
2851|229|31/03/2012|01/03/2012|01/06/2012|01/09/2012|30/10/2012|t|31/03/2012||30/09/2012
2868|230|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2860|230|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||04/05/2010
2862|230|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
2866|230|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||10/06/2016
2885|231|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
2871|231|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||30/06/2004
2873|231|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
2875|231|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||23/06/2008
2877|231|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||04/05/2010
2879|231|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
2881|231|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||18/06/2014
2883|231|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||15/06/2016
2888|232|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
2890|232|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
2896|233|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|f||30/09/2016|
2898|233|31/03/2018|01/03/2018|01/06/2018|01/09/2018|30/10/2018|f||30/09/2018|
2901|234|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||09/12/2016
2905|235|30/09/2002|01/09/2002|01/12/2002|01/03/2003|29/04/2003|t|30/09/2002||05/02/2003
2907|235|30/09/2004|01/09/2004|01/12/2004|01/03/2005|29/04/2005|t|30/09/2004||31/03/2005
2909|235|30/09/2006|01/09/2006|01/12/2006|01/03/2007|29/04/2007|t|30/09/2006||30/03/2007
2911|235|30/09/2008|01/09/2008|01/12/2008|01/03/2009|29/04/2009|t|30/09/2008||31/03/2009
2913|235|30/09/2010|01/09/2010|01/12/2010|01/03/2011|29/04/2011|t|30/09/2010||30/03/2011
2915|235|30/09/2012|01/09/2012|01/12/2012|01/03/2013|29/04/2013|t|30/09/2012||31/03/2013
2917|235|30/09/2014|01/09/2014|01/12/2014|01/03/2015|29/04/2015|t|30/09/2014||31/03/2015
2919|235|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
6933|644|31/10/2008|01/10/2008|01/01/2009|01/04/2009|30/05/2009|t|31/10/2008||30/04/2009
6934|644|31/10/2009|01/10/2009|01/01/2010|01/04/2010|30/05/2010|t|31/10/2009||30/04/2010
6936|644|31/10/2011|01/10/2011|01/01/2012|01/04/2012|30/05/2012|t|31/10/2011||30/04/2012
6938|644|31/10/2013|01/10/2013|01/01/2014|01/04/2014|30/05/2014|t|31/10/2013||30/04/2014
6940|644|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015||30/04/2016
6944|645|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
6941|644|31/10/2016|01/10/2016|01/01/2017|01/04/2017|30/05/2017|t|31/10/2016||30/04/2017
6955|646|31/01/2018|01/01/2018|01/04/2018|01/07/2018|30/08/2018|f||31/07/2018|
6947|646|01/01/2010|01/01/2010|01/04/2010|01/07/2010|31/07/2010|t|01/01/2010||31/07/2010
6948|646|31/01/2011|01/01/2011|01/04/2011|01/07/2011|30/08/2011|t|31/01/2011||31/10/2011
6949|646|31/01/2012|01/01/2012|01/04/2012|01/07/2012|30/08/2012|t|31/01/2012||31/07/2012
