fs_id,company_id,fs_date,fs_reminderdate1,fs_reminderdate2,fs_reminderdate3,fs_submissiondate,fs_status,fs_fileddate,fs_deadline,fs_agm
6050,557,2005-12-31,2005-12-01,2006-03-01,2006-06-01,2006-07-30,t,2005-12-31,"",2006-03-08
6051,557,2006-12-31,2006-12-01,2007-03-01,2007-06-01,2007-07-30,t,2006-12-31,"",2007-03-08
6052,557,2007-12-31,2007-12-01,2008-03-01,2008-06-01,2008-07-30,t,2007-12-31,"",2008-06-29
6053,557,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-06-29
6034,555,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2017-11-28,2017-06-30,""
5994,551,2017-04-30,2017-04-01,2017-07-01,2017-10-01,2017-11-29,t,2017-11-14,2017-10-31,""
6055,557,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,f,"",2011-06-30,
6057,557,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,f,"",2013-06-30,
6059,557,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,f,"",2015-06-30,
6061,557,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,f,"",2017-06-30,
6049,557,2004-12-31,2004-12-01,2005-03-01,2005-06-01,2005-07-30,t,2004-12-31,"",2005-03-08
6084,558,2018-06-30,2018-06-01,2018-09-01,2018-12-01,2019-01-29,f,"",2018-12-30,
6064,558,1998-06-30,1998-06-01,1998-09-01,1998-12-01,1999-01-29,t,1998-06-30,"",1998-11-03
5991,549,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6066,558,2000-06-30,2000-06-01,2000-09-01,2000-12-01,2001-01-29,t,2000-06-30,"",2000-11-30
6068,558,2002-06-30,2002-06-01,2002-09-01,2002-12-01,2003-01-29,t,2002-06-30,"",2002-12-31
6070,558,2004-06-30,2004-06-01,2004-09-01,2004-12-01,2005-01-29,t,2004-06-30,"",2004-12-31
6072,558,2006-06-30,2006-06-01,2006-09-01,2006-12-01,2007-01-29,t,2006-06-30,"",2006-12-30
6074,558,2008-06-30,2008-06-01,2008-09-01,2008-12-01,2009-01-29,t,2008-06-30,"",2008-12-30
6076,558,2010-06-30,2010-06-01,2010-09-01,2010-12-01,2011-01-29,t,2010-06-30,"",2010-12-31
6078,558,2012-06-30,2012-06-01,2012-09-01,2012-12-01,2013-01-29,t,2012-06-30,"",2012-12-31
6080,558,2014-06-30,2014-06-01,2014-09-01,2014-12-01,2015-01-29,t,2014-06-30,"",2014-12-31
6082,558,2016-06-30,2016-06-01,2016-09-01,2016-12-01,2017-01-29,t,2016-06-30,"",2016-12-31
6111,560,2001-12-31,2001-12-01,2002-03-01,2002-06-01,2002-07-30,t,2001-12-31,"",2002-06-30
6085,559,1995-04-30,1995-04-01,1995-07-01,1995-10-01,1995-11-29,t,1995-04-30,"",1995-07-06
6108,559,2018-04-30,2018-04-01,2018-07-01,2018-10-01,2018-11-29,f,"",2018-10-30,
6086,559,1996-04-30,1996-04-01,1996-07-01,1996-10-01,1996-11-29,t,1996-04-30,"",1996-07-06
6088,559,1998-04-30,1998-04-01,1998-07-01,1998-10-01,1998-11-29,t,1998-04-30,"",1998-10-30
6090,559,2000-04-30,2000-04-01,2000-07-01,2000-10-01,2000-11-29,t,2000-04-30,"",2000-10-30
6092,559,2002-04-30,2002-04-01,2002-07-01,2002-10-01,2002-11-29,t,2002-04-30,"",2002-10-31
6094,559,2004-04-30,2004-04-01,2004-07-01,2004-10-01,2004-11-29,t,2004-04-30,"",2004-10-29
6096,559,2006-04-30,2006-04-01,2006-07-01,2006-10-01,2006-11-29,t,2006-04-30,"",2006-10-30
6098,559,2008-04-30,2008-04-01,2008-07-01,2008-10-01,2008-11-29,t,2008-04-30,"",2008-10-30
6100,559,2010-04-30,2010-04-01,2010-07-01,2010-10-01,2010-11-29,t,2010-04-30,"",2010-10-30
6102,559,2012-04-30,2012-04-01,2012-07-01,2012-10-01,2012-11-29,t,2012-04-30,"",2012-10-31
6104,559,2014-04-30,2014-04-01,2014-07-01,2014-10-01,2014-11-29,t,2014-04-30,"",2014-10-30
6106,559,2016-04-30,2016-04-01,2016-07-01,2016-10-01,2016-11-29,t,2016-04-30,"",2016-10-31
6113,560,2003-12-31,2003-12-01,2004-03-01,2004-06-01,2004-07-30,t,2003-12-31,"",2004-06-30
6109,560,1999-12-31,1999-12-01,2000-03-01,2000-06-01,2000-07-30,t,1999-12-31,"",2000-06-30
6127,560,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6115,560,2005-12-31,2005-12-01,2006-03-01,2006-06-01,2006-07-30,t,2005-12-31,"",2006-06-30
6117,560,2007-12-31,2007-12-01,2008-03-01,2008-06-01,2008-07-30,t,2007-12-31,"",2008-06-30
6119,560,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-30
6121,560,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
6123,560,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6125,560,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
7833,720,2015-07-31,2015-07-01,2015-10-01,2016-01-01,2016-03-01,t,2015-07-31,"",2016-01-29
7846,721,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,f,"",2017-06-30,
7838,721,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-06-30
7840,721,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-30
7842,721,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-28
7844,721,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
7848,722,2015-06-30,2015-06-01,2015-09-01,2015-12-01,2016-01-29,t,2015-06-30,"",2015-10-08
7850,722,2017-06-30,2017-06-01,2017-09-01,2017-12-01,2018-01-29,f,"",2017-12-30,
7854,723,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-05-23
7856,723,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
7858,723,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
7860,724,2006-08-31,2006-08-01,2006-11-01,2007-02-01,2007-03-30,t,2006-08-31,"",2006-09-29
7862,724,2008-08-31,2008-08-01,2008-11-01,2009-02-01,2009-03-30,t,2008-08-31,"",2008-12-31
7870,724,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
7864,724,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-05-31
7872,724,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
7873,725,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-03-04
7866,724,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
7868,724,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
7874,725,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-14
7875,725,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-28
7879,725,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
7884,726,2001-01-31,2001-01-01,2001-04-01,2001-07-01,2001-08-30,t,2001-01-31,"",2001-07-31
7886,726,2003-01-31,2003-01-01,2003-04-01,2003-07-01,2003-08-30,t,2003-01-31,"",2003-07-31
7888,726,2005-01-31,2005-01-01,2005-04-01,2005-07-01,2005-08-30,t,2005-01-31,"",2005-07-31
7890,726,2007-01-31,2007-01-01,2007-04-01,2007-07-01,2007-08-30,t,2007-01-31,"",2007-07-31
7892,726,2009-01-31,2009-01-01,2009-04-01,2009-07-01,2009-08-30,t,2009-01-31,"",2009-07-23
6056,557,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,f,"",2012-06-30,
6058,557,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,f,"",2014-06-30,
6060,557,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,f,"",2016-06-30,
6062,557,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6126,560,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6063,558,1997-06-30,1997-06-01,1997-09-01,1997-12-01,1998-01-29,t,1997-06-30,"",1997-11-03
6083,558,2017-06-30,2017-06-01,2017-09-01,2017-12-01,2018-01-29,f,"",2017-12-30,
6065,558,1999-06-30,1999-06-01,1999-09-01,1999-12-01,2000-01-29,t,1999-06-30,"",1999-11-30
6067,558,2001-06-30,2001-06-01,2001-09-01,2001-12-01,2002-01-29,t,2001-06-30,"",2001-12-31
6069,558,2003-06-30,2003-06-01,2003-09-01,2003-12-01,2004-01-29,t,2003-06-30,"",2003-12-31
6071,558,2005-06-30,2005-06-01,2005-09-01,2005-12-01,2006-01-29,t,2005-06-30,"",2005-12-31
6073,558,2007-06-30,2007-06-01,2007-09-01,2007-12-01,2008-01-29,t,2007-06-30,"",2007-12-31
6075,558,2009-06-30,2009-06-01,2009-09-01,2009-12-01,2010-01-29,t,2009-06-30,"",2009-12-31
6077,558,2011-06-30,2011-06-01,2011-09-01,2011-12-01,2012-01-29,t,2011-06-30,"",2011-12-31
6079,558,2013-06-30,2013-06-01,2013-09-01,2013-12-01,2014-01-29,t,2013-06-30,"",2013-12-31
6081,558,2015-06-30,2015-06-01,2015-09-01,2015-12-01,2016-01-29,t,2015-06-30,"",2015-12-31
6087,559,1997-04-30,1997-04-01,1997-07-01,1997-10-01,1997-11-29,t,1997-04-30,"",1997-10-05
6089,559,1999-04-30,1999-04-01,1999-07-01,1999-10-01,1999-11-29,t,1999-04-30,"",1999-10-30
6091,559,2001-04-30,2001-04-01,2001-07-01,2001-10-01,2001-11-29,t,2001-04-30,"",2001-10-31
6093,559,2003-04-30,2003-04-01,2003-07-01,2003-10-01,2003-11-29,t,2003-04-30,"",2003-10-31
6095,559,2005-04-30,2005-04-01,2005-07-01,2005-10-01,2005-11-29,t,2005-04-30,"",2005-10-30
6097,559,2007-04-30,2007-04-01,2007-07-01,2007-10-01,2007-11-29,t,2007-04-30,"",2007-10-30
6099,559,2009-04-30,2009-04-01,2009-07-01,2009-10-01,2009-11-29,t,2009-04-30,"",2009-10-30
6101,559,2011-04-30,2011-04-01,2011-07-01,2011-10-01,2011-11-29,t,2011-04-30,"",2011-10-30
6103,559,2013-04-30,2013-04-01,2013-07-01,2013-10-01,2013-11-29,t,2013-04-30,"",2013-10-30
6105,559,2015-04-30,2015-04-01,2015-07-01,2015-10-01,2015-11-29,t,2015-04-30,"",2015-10-30
6110,560,2000-12-31,2000-12-01,2001-03-01,2001-06-01,2001-07-30,t,2000-12-31,"",2001-06-30
6112,560,2002-12-31,2002-12-01,2003-03-01,2003-06-01,2003-07-30,t,2002-12-31,"",2003-06-30
6114,560,2004-12-31,2004-12-01,2005-03-01,2005-06-01,2005-07-30,t,2004-12-31,"",2005-06-30
6116,560,2006-12-31,2006-12-01,2007-03-01,2007-06-01,2007-07-30,t,2006-12-31,"",2007-06-30
6118,560,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-06-30
6120,560,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-30
6122,560,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-30
6124,560,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6129,561,1992-12-31,1992-12-01,1993-03-01,1993-06-01,1993-07-30,t,1992-12-31,"",1993-06-30
6128,561,1991-12-31,1991-12-01,1992-03-01,1992-06-01,1992-07-30,t,1991-12-31,"",1992-05-06
6154,561,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6130,561,1993-12-31,1993-12-01,1994-03-01,1994-06-01,1994-07-30,t,1993-12-31,"",1994-05-15
6131,561,1994-12-31,1994-12-01,1995-03-01,1995-06-01,1995-07-30,t,1994-12-31,"",1995-04-06
6132,561,1995-12-31,1995-12-01,1996-03-01,1996-06-01,1996-07-30,t,1995-12-31,"",1996-06-30
6133,561,1996-12-31,1996-12-01,1997-03-01,1997-06-01,1997-07-30,t,1996-12-31,"",1997-06-30
6134,561,1997-12-31,1997-12-01,1998-03-01,1998-06-01,1998-07-30,t,1997-12-31,"",1998-06-30
6135,561,1998-12-31,1998-12-01,1999-03-01,1999-06-01,1999-07-30,t,1998-12-31,"",1999-05-26
6136,561,1999-12-31,1999-12-01,2000-03-01,2000-06-01,2000-07-30,t,1999-12-31,"",2000-05-26
6137,561,2000-12-31,2000-12-01,2001-03-01,2001-06-01,2001-07-30,t,2000-12-31,"",2001-05-26
6138,561,2001-12-31,2001-12-01,2002-03-01,2002-06-01,2002-07-30,t,2001-12-31,"",2002-06-29
6139,561,2002-12-31,2002-12-01,2003-03-01,2003-06-01,2003-07-30,t,2002-12-31,"",2003-06-29
6140,561,2003-12-31,2003-12-01,2004-03-01,2004-06-01,2004-07-30,t,2003-12-31,"",2004-06-30
6141,561,2004-12-31,2004-12-01,2005-03-01,2005-06-01,2005-07-30,t,2004-12-31,"",2005-06-30
6142,561,2005-12-31,2005-12-01,2006-03-01,2006-06-01,2006-07-30,t,2005-12-31,"",2006-06-30
6143,561,2006-12-31,2006-12-01,2007-03-01,2007-06-01,2007-07-30,t,2006-12-31,"",2007-06-30
6144,561,2007-12-31,2007-12-01,2008-03-01,2008-06-01,2008-07-30,t,2007-12-31,"",2008-05-28
6145,561,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-06-19
6146,561,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-22
6147,561,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-14
6148,561,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-28
6149,561,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-26
6150,561,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6151,561,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6152,561,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6153,561,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-02-28
6155,562,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-04-30
6157,562,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-20
6158,562,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
6159,562,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-28
6160,562,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6107,559,2017-04-30,2017-04-01,2017-07-01,2017-10-01,2017-11-29,t,2017-12-20,2017-10-31,""
6156,562,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-30
6161,562,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6163,562,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
7901,726,2018-01-31,2018-01-01,2018-04-01,2018-07-01,2018-08-30,f,"",2018-07-31,
7887,726,2004-01-31,2004-01-01,2004-04-01,2004-07-01,2004-08-30,t,2004-01-31,"",2004-07-31
7889,726,2006-01-31,2006-01-01,2006-04-01,2006-07-01,2006-08-30,t,2006-01-31,"",2006-07-31
7891,726,2008-01-31,2008-01-01,2008-04-01,2008-07-01,2008-08-30,t,2008-01-31,"",2008-07-31
7893,726,2010-01-31,2010-01-01,2010-04-01,2010-07-01,2010-08-30,t,2010-01-31,"",2010-07-12
7895,726,2012-01-31,2012-01-01,2012-04-01,2012-07-01,2012-08-30,t,2012-01-31,"",2012-07-31
7897,726,2014-01-31,2014-01-01,2014-04-01,2014-07-01,2014-08-30,t,2014-01-31,"",2014-07-31
7899,726,2016-01-31,2016-01-01,2016-04-01,2016-07-01,2016-08-30,t,2016-01-31,"",2016-07-31
7903,727,1999-03-31,1999-03-01,1999-06-01,1999-09-01,1999-10-30,t,1999-03-31,"",1999-09-30
7905,727,2001-03-31,2001-03-01,2001-06-01,2001-09-01,2001-10-30,t,2001-03-31,"",2001-09-30
7907,727,2003-03-31,2003-03-01,2003-06-01,2003-09-01,2003-10-30,t,2003-03-31,"",2003-09-30
7909,727,2005-03-31,2005-03-01,2005-06-01,2005-09-01,2005-10-30,t,2005-03-31,"",2005-09-30
7911,727,2007-03-31,2007-03-01,2007-06-01,2007-09-01,2007-10-30,t,2007-03-31,"",2007-09-30
7913,727,2009-03-31,2009-03-01,2009-06-01,2009-09-01,2009-10-30,t,2009-03-31,"",2009-09-30
7915,727,2011-03-31,2011-03-01,2011-06-01,2011-09-01,2011-10-30,t,2011-03-31,"",2011-09-30
7917,727,2013-03-31,2013-03-01,2013-06-01,2013-09-01,2013-10-30,t,2013-03-31,"",2013-09-30
7919,727,2015-03-31,2015-03-01,2015-06-01,2015-09-01,2015-10-30,t,2015-03-31,"",2015-09-30
8010,693,2014-06-30,2014-06-01,2014-09-01,2014-12-01,2015-01-29,f,"",2014-12-30,
8011,693,2015-06-30,2015-06-01,2015-09-01,2015-12-01,2016-01-29,f,"",2015-12-30,
8012,693,2016-06-30,2016-06-01,2016-09-01,2016-12-01,2017-01-29,f,"",2016-12-30,
8013,693,2017-06-30,2017-06-01,2017-09-01,2017-12-01,2018-01-29,f,"",2017-12-30,
8040,252,2017-05-31,2017-05-01,2017-08-01,2017-11-01,2017-12-30,t,2017-12-29,2017-11-30,""
5052,475,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
8163,274,2018-06-30,2018-06-01,2018-09-01,2018-12-01,2019-01-29,f,"",2018-12-30,
6164,562,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6162,562,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6213,569,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-28
6165,563,2004-12-31,2004-12-01,2005-03-01,2005-06-01,2005-07-30,t,2004-12-31,"",2005-04-12
6173,563,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,f,"",2013-06-30,
6174,563,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,f,"",2014-06-30,
6175,563,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,f,"",2015-06-30,
6176,563,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,f,"",2016-06-30,
6177,563,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,f,"",2017-06-30,
6178,563,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6166,563,2005-12-31,2005-12-01,2006-03-01,2006-06-01,2006-07-30,t,2005-12-31,"",2006-06-20
6167,563,2006-12-31,2006-12-01,2007-03-01,2007-06-01,2007-07-30,t,2006-12-31,"",2007-07-30
6168,563,2007-12-31,2007-12-01,2008-03-01,2008-06-01,2008-07-30,t,2007-12-31,"",2008-06-30
6169,563,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-06-30
6170,563,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-30
6171,563,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-30
6172,563,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
6198,568,2004-12-31,2004-12-01,2005-03-01,2005-06-01,2005-07-30,t,2004-12-31,"",2005-03-24
6179,564,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6181,564,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6180,564,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6182,565,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6185,565,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6183,565,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6184,565,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-02-21
6187,567,2007-12-31,2007-12-01,2008-03-01,2008-06-01,2008-07-30,t,2007-12-31,"",2008-01-26
6197,567,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6188,567,2008-12-31,2008-12-01,2009-03-01,2009-06-01,2009-07-30,t,2008-12-31,"",2009-04-25
6189,567,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-30
6190,567,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-30
6191,567,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
6192,567,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-28
6193,567,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6194,567,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6195,567,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6196,567,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6186,566,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6211,568,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6199,568,2005-12-31,2005-12-01,2006-03-01,2006-06-01,2006-07-30,t,2005-12-31,"",2006-06-24
6206,568,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2012-06-30
6214,569,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6207,568,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-30
6208,568,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-12-31
6209,568,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6210,568,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6215,569,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6212,569,2011-12-31,2011-12-01,2012-03-01,2012-06-01,2012-07-30,t,2011-12-31,"",2012-06-30
6218,569,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6216,569,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6217,569,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6220,570,2013-12-31,2013-12-01,2014-03-01,2014-06-01,2014-07-30,t,2013-12-31,"",2014-06-30
6219,570,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-22
6224,570,2017-12-31,2017-12-01,2018-03-01,2018-06-01,2018-07-30,f,"",2018-06-30,
6221,570,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6222,570,2015-12-31,2015-12-01,2016-03-01,2016-06-01,2016-07-30,t,2015-12-31,"",2016-06-30
6223,570,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-06-30
6226,571,2006-02-28,2006-02-01,2006-05-01,2006-08-01,2006-09-27,t,2006-02-28,"",2006-08-28
6225,571,2005-02-28,2005-02-01,2005-05-01,2005-08-01,2005-09-27,t,2005-02-28,"",2005-08-28
6228,571,2008-02-28,2008-02-01,2008-05-01,2008-08-01,2008-09-27,f,"",2008-08-28,
6229,571,2009-02-28,2009-02-01,2009-05-01,2009-08-01,2009-09-27,f,"",2009-08-28,
6230,571,2010-02-28,2010-02-01,2010-05-01,2010-08-01,2010-09-27,f,"",2010-08-28,
6231,571,2011-02-28,2011-02-01,2011-05-01,2011-08-01,2011-09-27,f,"",2011-08-28,
6232,571,2012-02-28,2012-02-01,2012-05-01,2012-08-01,2012-09-27,f,"",2012-08-28,
6233,571,2013-02-28,2013-02-01,2013-05-01,2013-08-01,2013-09-27,f,"",2013-08-28,
6234,571,2014-02-28,2014-02-01,2014-05-01,2014-08-01,2014-09-27,f,"",2014-08-28,
6235,571,2015-02-28,2015-02-01,2015-05-01,2015-08-01,2015-09-27,f,"",2015-08-28,
6227,571,2007-02-28,2007-02-01,2007-05-01,2007-08-01,2007-09-27,t,2007-02-28,"",2007-08-28
6236,571,2016-02-28,2016-02-01,2016-05-01,2016-08-01,2016-09-27,f,"",2016-08-28,
6238,571,2018-02-28,2018-02-01,2018-05-01,2018-08-01,2018-09-27,f,"",2018-08-28,
6239,572,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-02-24
6246,573,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,f,"",2017-06-30,
6242,573,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-26
6244,573,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-24
6248,574,2009-12-31,2009-12-01,2010-03-01,2010-06-01,2010-07-30,t,2009-12-31,"",2010-06-30
6249,574,2010-12-31,2010-12-01,2011-03-01,2011-06-01,2011-07-30,t,2010-12-31,"",2011-06-30
6251,574,2012-12-31,2012-12-01,2013-03-01,2013-06-01,2013-07-30,t,2012-12-31,"",2013-06-13
6253,574,2014-12-31,2014-12-01,2015-03-01,2015-06-01,2015-07-30,t,2014-12-31,"",2015-06-30
6255,574,2016-12-31,2016-12-01,2017-03-01,2017-06-01,2017-07-30,t,2016-12-31,"",2017-07-06
