case_id|job_id|case_no|case_entrydate|case_case|case_particular|case_remark|case_tempkey|case_casebillingdescription
598|534|1|2018-02-22|S36|"-Amend Article 1
-Insertion Article 9"|""|52018-02-22T12:58:36.679|M&A/Constitution changes
599|535|1|2018-02-22|TenAgr|Tenancy Agreement with GTower (Suite 20-05 & 20-07, Level 20)|""|42018-02-22T13:24:44.132|Tenancy Agreement (s)-DCR
600|536|1|2018-02-22|AR/AGM|Annual Return@2018-02-18|""|112018-02-22T13:53:35.246|Annual Return
601|537|1|2018-02-22|PurPro|DCR - Purcahase of MV- Axia 1000 G (M) & Hire Purchace (PBB) |""|82018-02-22T14:28:01.347|Property Purchase-DCR/MCR
602|538|1|2018-02-22|SecFee|"Secretarial Fee + Registered Office 
- From 2017-12-29 until 2019-01-28 "|""|82018-02-22T16:50:36.754|Secretarial Fee + Registered Office
603|539|1|2018-02-22|AR/AGM|Annual Return@2018-02-26|""|112018-02-22T16:59:34.363|Annual Return
604|540|1|2018-02-23|S15|"Sec work on incorporation, bundled with:
-3 CTC of respective 1st forms.
-DCR on opening (1) Bank Account
-Pre-Incorporation Consultancy (1 hour)"|""|42018-02-23T08:38:16.847|Incorporation
605|540|2|2018-02-23|SecFee|Secretarial Fee + Registered Office -from February 2018 to February 2019|""|42018-02-23T08:38:16.847|Secretarial Fee + Registered Office
606|541|1|2018-02-23|TenAgr|Tenancy Agreement|""|52018-02-23T09:08:53.929|Tenancy Agreement (s)-DCR
607|542|1|2018-02-23|CTC|M&A (2sets)|""|62018-02-23T09:12:53.218|Certified True Copies 
608|543|1|2018-02-23|PD 2/2017|Additional of Branch Address|""|22018-02-23T10:34:27.588|Biz/Branch Add/Nature of biz changes
609|544|1|2018-02-23|AR/AGM|Annual Return@2018-02-16|""|112018-02-23T11:20:47.866|Annual Return
610|545|1|2018-02-23|AR/AGM|Annual Return @ 2018-03-20|Annual Return @ 2018-03-20|122018-02-23T11:40:08.493|Annual Return
611|546|1|2018-02-23|S36|"Change of Articles
-Amend Article 1
-Insert Article 9"|""|52018-02-23T12:12:13.889|M&A/Constitution changes
612|547|1|2018-02-23|S36|Amendment of Article 42 (AGM)|""|52018-02-23T14:37:06.261|M&A/Constitution changes
613|548|1|2018-02-23|S78|Increase Paid Up Capital of RM250K (by Cash)|""|52018-02-23T15:59:22.177|Increase in Paid Up Capital-Cash
614|549|1|2018-02-26|S15|""|""|92018-02-26T09:01:40.200|Incorporation
615|550|1|2018-02-26|AC|Financial Statement@2017-12-31|""|112018-02-26T09:42:38.065|Financial Statement
616|550|2|2018-02-26|AR/AGM|Annual Return@2018-03-01|""|112018-02-26T09:42:38.065|Annual Return
617|551|1|2018-02-26|AR/AGM|"Annual Return @ 2018-03-15
"|""|72018-02-26T09:54:16.618|Annual Return
618|552|1|2018-02-26|S27|Proposed Name: CASHLOTUS MUTIARA SDN. BHD. |""|72018-02-26T11:55:24.445|Name Reservation-
619|553|1|2018-02-26|AR/AGM|Annual Return @ 2018-03-14|Annual Return @ 2018-03-14|122018-02-26T14:13:28.994|Annual Return
620|554|1|2018-02-26|AR/AGM|Annual Return@2018-03-14|""|112018-02-26T14:54:03.936|Annual Return
621|555|1|2018-02-26|CTC|2 sets CTC of Form 49, Form 24, Form 44, M&A, Directors' IC, FS @2016-03-31 & FS @ 2017-03-31|""|42018-02-26T15:35:40.670|Certified True Copies 
622|556|1|2018-02-26|S15|Incorporation of Company|""|52018-02-26T15:46:37.389|Incorporation
1053|931|1|2018-03-30|AC|"FS@2017-12-31
"|""|112018-03-30T16:48:59.908|Financial Statement
623|557|1|2018-02-26|AC|Financial Statement@2017-12-31|""|112018-02-26T17:40:47.902|Financial Statement
624|558|1|2018-02-26|S78 Non Cash|Increase PUC to RM500,000|""|22018-02-26T18:50:35.545|Increase in Paid Up Capital- Otherwise Than Cash
625|558|2|2018-02-26|AR/AGM|Annual Return @ 2018-03-01|""|22018-02-26T18:50:35.545|Annual Return
626|559|1|2018-02-27|S15|Certificate of Incorporation |""|92018-02-27T08:35:12.577|Incorporation
627|560|1|2018-02-27|AR/AGM|Annual Return@2018-02-20|""|112018-02-27T08:41:48.093|Annual Return
628|561|1|2018-02-27|CTC|M&A (2sets)|""|62018-02-27T09:46:53.088|Certified True Copies 
629|562|1|2018-02-27|S15|Incorporation of Company|""|52018-02-27T11:06:29.389|Incorporation
630|563|1|2018-02-27|CPO|Company profile @ 2018-02-27|""|42018-02-27T11:34:22.242|Purchase of CPO/Idaman
694|621|1|2018-03-06|AC|Financial Statements @ 2017-12-31|""|72018-03-06T16:53:42.132|Financial Statement
704|626|2|2018-03-07|S78|Increase Paid Up Capital to RM380K|""|52018-03-07T09:27:09.091|Increase in Paid Up Capital-Cash
631|564|1|2018-02-27|AR/AGM|Annual Return@2018-02-28|""|112018-02-27T11:37:18.914|Annual Return
632|565|1|2018-02-27|AC|"Financial Statements @ 2015-06-30
Financial Statements @ 2016-06-30
Financial Statements @ 2017-06-30"|""|72018-02-27T12:09:00.788|Financial Statement
710|632|1|2018-03-07|PurPro|Purchase of Property (A-12-06 & A-08-08 9ine Sungai Putih Hill Cheras)|""|22018-03-07T15:27:40.688|Property Purchase-DCR/MCR
719|637|1|2018-03-08|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|""|72018-03-08T09:09:19.101|Incorporation
633|566|1|2018-02-27|CTC|F24, F49 (1set)|""|62018-02-27T14:42:05.408|Certified True Copies 
1067|945|1|2018-04-02|AR/AGM|AR@2018-04-05|""|92018-04-02T16:16:22.546|Annual Return
634|567|1|2018-02-27|IntBanking|Application for internet banking with CIMB Bank Berhad|""|42018-02-27T15:07:35.282|Internet Banking
635|568|1|2018-02-27|CTC|1 set CTC FS @ 2016-07-31|""|42018-02-27T16:55:25.239|Certified True Copies 
636|569|1|2018-02-28|CTC|CTC F9, F24 & F49|""|122018-02-28T09:54:31.111|Certified True Copies 
637|570|1|2018-02-28|AC|"Financial Statement@2017-09-30
"|""|112018-02-28T11:59:46.425|Financial Statement
638|571|1|2018-02-28|CTC|Certified True Copies |- Annual Return dated 2017-05-06|82018-02-28T12:19:41.526|Certified True Copies 
639|572|1|2018-02-28|AR/AGM|Annual Return@2018-02-21|""|112018-02-28T17:02:17.226|Annual Return
1082|960|1|2018-04-03|S58|"Change of Secretaries
- Appt KSS
- Resign KBT "|""|82018-04-03T09:35:16.434|F49-ResDir/Change Information
641|574|1|2018-03-01|CIBk|Close Bank Account with Bank Muamalat|""|52018-03-01T08:52:42.073|Bank-Close Account(s)
642|575|1|2018-03-01|S27|Second Name Reservation for Lunajaya Sdn. Bhd.|""|52018-03-01T09:16:21.822|Name Reservation-
643|576|1|2018-03-01|S15|"New Incorporation: EHRAZ ENGINEERING SDN. BHD. 
"|(S27 Vaild till 2018-03-30)|72018-03-01T13:29:01.798|Incorporation
644|577|1|2018-03-01|AR/AGM|"AR@2018-03-06
"|""|92018-03-01T15:07:47.002|Annual Return
645|578|1|2018-03-01|S58|"Change of Director
- Appoint Fong Tyanne
- Resign Fong Chee Kong "|""|82018-03-01T15:12:07.081|F49-ResDir/Change Information
1094|970|1|2018-04-04|S27|Incorporation |""|92018-04-04T09:53:26.814|Name Reservation-
646|579|1|2018-03-01|AC|Financial Statement @ 2017-12-31|""|72018-03-01T15:17:30.018|Financial Statement
647|580|1|2018-03-01|S36|Change of Memorandum & Articles|""|52018-03-01T15:21:11.453|M&A/Constitution changes
648|581|1|2018-03-01|AR/AGM|KP S68 @ 2017-11-12|""|42018-03-01T15:29:00.411|Annual Return
649|582|1|2018-03-01|ChAud|"Change of Auditor
"|""|92018-03-01T16:56:42.586|Change of Auditor
650|583|1|2018-03-01|S105|"Transfer of Shares
-From Hiroaki to Hafezal (350K shares)
Pre-sign docs for transfer of Shares
-From Hafezal  to Hiroaki (350K shares)"|""|52018-03-01T17:06:57.501|Transfer of share(s)
651|584|1|2018-03-01|S15|Certificate of Incorporation |""|92018-03-01T18:10:34.721|Incorporation
652|585|1|2018-03-02|CTC|Section 68 dated 2018-01-17|""|42018-03-02T09:09:16.949|Certified True Copies 
653|586|1|2018-03-02|CTC|CTC - M&A, F9, F49, F49, S58, ROM (2 Sets)|""|72018-03-02T09:38:32.593|Certified True Copies 
654|587|1|2018-03-02|CTC|"Certified True Copy(CTC)
- FS @ 2017-06-30
"|""|82018-03-02T11:36:25.090|Certified True Copies 
655|588|1|2018-03-02|OpBk|Opening CDS & Trading Account|""|92018-03-02T12:15:53.478|Open Bank Account(s)
656|589|1|2018-03-02|Letters|Drafting Trust Deed|""|52018-03-02T13:33:53.240|Misc Letters
657|590|1|2018-03-02|BkChsig|Change Bank Signatories with RHB Bank|""|52018-03-02T13:38:17.954|Bank-Change Signatories
658|591|1|2018-03-02|AR/AGM|"AR@2018-03-02
"|""|92018-03-02T13:56:40.141|Annual Return
659|592|1|2018-03-02|AC|SSM KP FS@2017-06-30|""|42018-03-02T16:24:49.884|Financial Statement
660|593|1|2018-03-02|CTC|CTC F44, 49, S58, M&A (1 set)|""|22018-03-02T16:38:11.465|Certified True Copies 
661|593|2|2018-03-02|ConfirmL|Confirmation Letter to Prasarana (Directors)|""|22018-03-02T16:38:11.465|Confirmation Letter
662|594|1|2018-03-03|AR/AGM|Annual Return @ 2018-06-02|""|122018-03-03T08:40:03.831|Annual Return
663|595|1|2018-03-03|CTC|CTC F24, AR 2017, FS 2017 (1 set)|""|22018-03-03T08:53:31.070|Certified True Copies 
664|595|2|2018-03-03|S105|Transfer of Shares (wholly to Park Place Technologies Private Limited - RM500k)|""|22018-03-03T08:53:31.070|Transfer of share(s)
665|595|3|2018-03-03|S201|Appointment of Directors (Pre-sign)|""|22018-03-03T08:53:31.070|Appointment of Directors
666|595|4|2018-03-03|S58|Resignation of Directors (Pre-sign)|""|22018-03-03T08:53:31.070|F49-ResDir/Change Information
667|595|5|2018-03-03|DCR|DCR - Revocation of POA|""|22018-03-03T08:53:31.070|Misc Director Resolution-
668|595|6|2018-03-03|ChBkSig|Changing Banking Signatory - MBB (MYR & USD)|""|22018-03-03T08:53:31.070|Changing Banking Signatory
669|596|1|2018-03-03|S15|Incorporation Documents |""|92018-03-03T09:24:09.811|Incorporation
670|597|1|2018-03-03|AR/AGM|AR@2018-03-15|""|92018-03-03T11:34:01.239|Annual Return
671|598|1|2018-03-03|S15|Incorporation Documents|""|92018-03-03T11:35:04.717|Incorporation
672|599|1|2018-03-03|S15|Incorporation|""|92018-03-03T11:35:33.612|Incorporation
673|600|1|2018-03-03|IntBanking|Accept Cash Management Service with Maybank, TTDI branch|""|42018-03-03T11:50:15.431|Internet Banking
674|601|1|2018-03-03|AR/AGM|AR@2018-03-25|""|92018-03-03T12:33:52.664|Annual Return
675|602|1|2018-03-05|AR/AGM|AR@2018-03-23|""|92018-03-05T10:32:16.993|Annual Return
676|603|1|2018-03-05|AR/AGM|AR@2018-03-10|""|92018-03-05T11:00:18.287|Annual Return
677|604|1|2018-03-05|AR/AGM|Annual Declaration @ 2017-09-09|""|22018-03-05T11:28:08.497|Annual Return
695|622|1|2018-03-06|ShCert|Lost & Replacement of Share Certificates (#003)|""|72018-03-06T18:51:26.625|Lost Share certificates/amendments
678|605|1|2018-03-05|AR/AGM|AR@2018-03-15|""|92018-03-05T11:51:03.565|Annual Return
679|606|1|2018-03-05|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|""|42018-03-05T12:30:16.514|Change of Financial Year End
680|607|1|2018-03-05|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|""|42018-03-05T12:31:22.206|Change of Financial Year End
681|608|1|2018-03-05|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|""|42018-03-05T12:31:44.293|Change of Financial Year End
682|609|1|2018-03-05|CorpGuaran|Corporate Guarantor: LKS Power Clean SB (Banking Facilities - PBB)|""|72018-03-05T13:11:17.098|Corporate Guarantor
705|627|1|2018-03-07|BkFac|Alliance - Subscription of Cash Management|""|92018-03-07T10:50:20.536|Bank-Facilities
711|632|2|2018-03-07|BkFac|Banking Facility from Ambank|""|22018-03-07T15:27:40.688|Bank-Facilities
683|610|1|2018-03-05|CTC|CTC|""|92018-03-05T14:06:12.247|Certified True Copies 
684|611|1|2018-03-05|CTC|M&A (1set)|""|62018-03-05T16:54:44.772|Certified True Copies 
685|612|1|2018-03-05|CTC|M&A (1set)|""|62018-03-05T16:55:22.714|Certified True Copies 
720|638|1|2018-03-08|AR/AGM|AR@2018-03-20|""|92018-03-08T09:17:43.029|Annual Return
686|613|1|2018-03-05|AC|FS@2016-06-30|""|92018-03-05T16:59:53.206|Financial Statement
687|614|1|2018-03-05|PurMach|Disposal of Motor Vehicle - Kia Pregio (WLW 7398) |- CTC Form 9 & Section 58 (1 copy) |82018-03-05T17:26:44.280|Machinery Purchase/Disposal
688|615|1|2018-03-06|AR/AGM|Late Filing Fee|""|92018-03-06T09:47:05.999|Annual Return
1054|932|1|2018-03-30|AC|FS@2017-12-31|""|112018-03-30T16:52:13.470|Financial Statement
725|643|1|2018-03-08|S36|"Chg AA - Modify AA Art.1, Inserting Art. 6
"|""|72018-03-08T13:49:59.038|M&A/Constitution changes
727|645|1|2018-03-08|AR/AGM|AR@2018-03-17|""|92018-03-08T15:05:04.568|Annual Return
730|648|1|2018-03-08|S105|Transfer from TNCENTURY SDN. BHD. to TNSYS SDN. BHD. (100 shares)|""|42018-03-08T16:44:13.747|Transfer of share(s)
733|651|1|2018-03-08|Invst|Authority to invest into TNSECURE SDN. BHD. (1,125 shares)|""|42018-03-08T17:27:38.902|Investment(s)
736|652|3|2018-03-08|Invst|Disposal of Investment in AS World Vacation SB|""|22018-03-08T17:52:45.048|Investment(s)
738|653|1|2018-03-09|AR/AGM|"AR@2018-03-21
"|""|92018-03-09T09:40:51.666|Annual Return
741|655|1|2018-03-09|CCM kp|CCM Compounds: RM2,940.00|""|72018-03-09T11:27:06.325|CCM Compound(s)
743|657|1|2018-03-09|PurVeh|Purchase of MV- Kembara 1.3 EZ (Auto) |""|82018-03-09T14:11:37.461|Vehicle Purchase/disposal
745|659|1|2018-03-09|CTC|F24, F49, S58, F13, F9, M&A (2sets)|""|62018-03-09T14:57:55.663|Certified True Copies 
1068|946|1|2018-04-02|S58|"Change of Secretaries
- Appt KSS
- Resign KBT "|""|82018-04-02T16:53:41.021|F49-ResDir/Change Information
1083|961|1|2018-04-03|DCR|DCR Purchase of MV and Holding in Trust|""|52018-04-03T10:45:25.923|Misc Director Resolution-
748|662|1|2018-03-09|CTC|CTC|""|92018-03-09T16:23:47.399|Certified True Copies 
1095|971|1|2018-04-04|AR/AGM|Annual Return @ 2018-04-26|""|122018-04-04T11:17:36.822|Annual Return
1109|980|3|2018-04-05|S105|Transfer of share - Rahim to Rosdi (125k)|""|72018-04-05T11:39:15.746|Transfer of share(s)
749|663|1|2018-03-09|CIBk|"Close Bank Account
- Malayan Banking Berhad
- RHB Bank Berhad "|""|82018-03-09T16:38:45.066|Bank-Close Account(s)
750|664|1|2018-03-09|CIBk|"Close Bank Account
- Malayan Banking Berhad
- RHB Bank Berhad "|""|82018-03-09T16:44:00.793|Bank-Close Account(s)
1117|987|1|2018-04-05|CTC|True Copy of F9, F24 & F49|""|122018-04-05T17:11:05.326|Certified True Copies 
1129|997|1|2018-04-06|CTC|"Certified True Copies (CTC) 
- CTC of FS@2016-12-31(x2), F24(x2), F49(x2), S58(x2), F9(x2), M&A"|""|82018-04-06T14:08:39.101|Certified True Copies 
758|672|1|2018-03-12|OpBk|Open of current account with Hong Leong Bank Berhad|""|42018-03-12T09:52:58.112|Open Bank Account(s)
751|665|1|2018-03-09|AC|Financial Statement@2017-12-31|""|112018-03-09T17:09:28.869|Financial Statement
1138|1005|1|2018-04-07|CTC|Certified True Copies@2018-04-09|""|112018-04-07T14:08:37.971|Certified True Copies 
1148|1014|1|2018-04-09|CTC|"Certified True Copies (CTC) 
-F9(..x2), F49(..x2) and S58(..x2)"|""|82018-04-09T14:10:59.228|Certified True Copies 
753|667|1|2018-03-12|PD 2/2017|Change of Business Address|""|92018-03-12T09:03:14.708|Biz/Branch Add/Nature of biz changes
754|668|1|2018-03-12|HPAgr|Hire Purchase of Nissan Navara with PBB|""|42018-03-12T09:30:33.838|Hire Purchase Agreement(s)
755|669|1|2018-03-12|HPAgr|Blanket Hire Purchase Facility of RM2million with Maybank|""|42018-03-12T09:31:21.681|Hire Purchase Agreement(s)
756|670|1|2018-03-12|OpBk|Open of current account & internet banking with Ambank (M) Berhad|""|42018-03-12T09:50:08.872|Open Bank Account(s)
757|671|1|2018-03-12|OpBk|Open of current account with RHB Bank Berhad|""|42018-03-12T09:52:17.347|Open Bank Account(s)
759|673|1|2018-03-12|Object|Change of nature of business from advertising to wholesale and retail of new or used motor vehicles|""|42018-03-12T09:54:20.840|Change of Object Clause(s)/Article(s)
760|674|1|2018-03-12|CTC|3 sets CTC of DCRs open bank account, Section 14, Section 17, NRIC & Passport of directors|""|42018-03-12T10:38:09.406|Certified True Copies 
1055|933|1|2018-03-30|CTC|F24, F49, S58, F44, F4, M&A, AR 2017 (1set)|""|62018-03-30T17:48:44.637|Certified True Copies 
1069|947|1|2018-04-02|FYE|Appt Auditor & Tax Agent, Fixing FYE|""|112018-04-02T17:00:40.717|Fixing Financial Year End-DCR
1084|962|1|2018-04-03|S15|Incorporation |""|82018-04-03T14:54:28.307|Incorporation
1096|972|1|2018-04-04|AR/AGM|AR@2018-03-24|""|112018-04-04T11:26:19.675|Annual Return
1110|980|4|2018-04-05|ChBkSig|ChBkSig - CIMB|""|72018-04-05T11:39:15.746|Changing Banking Signatory
1130|998|1|2018-04-06|BkFac|Access to MayBank2U Biz Internet Banking Services |""|82018-04-06T15:37:34.640|Bank-Facilities
1139|1006|1|2018-04-09|AR/AGM|Annual Return @ 2018-03-10|""|82018-04-09T09:03:22.249|Annual Return
1149|1015|1|2018-04-09|CTC|"Certified True Copies
- F9(..x2), F49(..x2) & Section 58(..x2) "|""|82018-04-09T14:26:53.179|Certified True Copies 
1158|1021|1|2018-04-09|CTC|CTC M&A, AR 2017, F9, F24, F44, F49 & F32A|""|122018-04-09T16:52:02.053|Certified True Copies 
1165|1028|1|2018-04-10|AR/AGM|Annual Return @ 2018-04-07|""|122018-04-10T09:51:42.638|Annual Return
1172|1035|1|2018-04-10|AR/AGM|Annual Return @ 2018-04-30|""|122018-04-10T16:45:24.052|Annual Return
1178|1041|1|2018-04-11|PD 2/2017|Change of Business Address|""|52018-04-11T17:30:08.702|Biz/Branch Add/Nature of biz changes
1182|1045|1|2018-04-12|S36|Change of Memorandum & Aritcle of Association|""|112018-04-12T11:25:54.892|M&A/Constitution changes
1187|1050|1|2018-04-12|Chg Sec|Documentations for change of secretary|""|52018-04-12T16:09:07.839|Change of Secretary
1192|1055|1|2018-04-12|AR/AGM|AR@2018-04-11|""|92018-04-12T17:23:07.538|Annual Return
1197|1059|1|2018-04-13|CPO|Purchase of CPO @ 2018-04-13|""|52018-04-13T11:02:14.903|Purchase of CPO/Idaman
1202|1064|1|2018-04-13|CTC|CTC F9, F32A, F49, F24, S51, AR & M&A|""|122018-04-13T15:40:52.022|Certified True Copies 
1206|1068|1|2018-04-13|AR/AGM|Annual Return @ 2018-04-15|""|122018-04-13T17:29:23.582|Annual Return
1210|1072|1|2018-04-16|AC|FS@2017-10-31|""|92018-04-16T10:33:24.980|Financial Statement
1214|1076|1|2018-04-16|CTC|3 sets CTC of Section 58, Form 49, Form 24, Form 44 & M&A|""|42018-04-16T12:08:54.196|Certified True Copies 
1218|1080|1|2018-04-16|AC|"Financial Statement @ 2014-09-30
Circulate FS @2013-09-30 & 2014-09-30"|""|42018-04-16T17:16:21.625|Financial Statement
1221|1083|1|2018-04-17|CTC|1 set CTC of Form 9, Section 68 & FS @ 2016-12-31|""|42018-04-17T10:00:51.599|Certified True Copies 
1225|1087|1|2018-04-17|OpBk|Opbk - MBSB Berhad|""|72018-04-17T14:40:04.001|Open Bank Account(s)
1228|1089|1|2018-04-17|CTC|CTC - Directors' IC Copy, F24 & F49|""|72018-04-17T15:12:27.721|Certified True Copies 
1231|1092|1|2018-04-17|PurPro|DCR Purchase of Property ( a piece of land held under individual Title GM 61, Lot 2791, Mukim Setapak) |""|52018-04-17T18:03:50.028|Property Purchase-DCR/MCR
1234|1095|1|2018-04-18|CTC|CTC of Winding-up search from MYEG|""|42018-04-18T09:39:15.620|Certified True Copies 
1237|1098|1|2018-04-18|Div|Declaration of Dividend (2/2017) |""|72018-04-18T11:48:49.876|Issuance of Dividends
1243|1103|1|2018-04-19|CTC|CTC M&A, F49, S58, F44, F24 & F32A|""|122018-04-19T10:31:20.766|Certified True Copies 
1247|1106|1|2018-04-19|AR/AGM|Annual Return @ 2018-04-18|""|122018-04-19T14:12:50.161|Annual Return
1249|1108|1|2018-04-19|AR/AGM|"AR@2018-04-27
"|""|112018-04-19T15:07:54.191|Annual Return
1251|1110|1|2018-04-19|ChAud|"Change of Auditor
"|""|92018-04-19T16:00:21.868|Change of Auditor
1253|1112|1|2018-04-20|AR/AGM|Annual Return @ 2018-04-19|""|122018-04-20T11:34:14.106|Annual Return
1255|1114|1|2018-04-20|AR/AGM|"AR@2018-04-03
"|""|112018-04-20T15:55:46.202|Annual Return
1257|1116|1|2018-04-20|S201|Appointment of Director (Chan Nyok Siam)|""|32018-04-20T18:20:05.925|Appointment of Directors
1258|1116|2|2018-04-20|S105|Splitting & Transfer of Shares (54,000 shares)|""|32018-04-20T18:20:05.925|Transfer of share(s)
1260|1118|1|2018-04-23|ConfirmL|Confirmation on Directors|""|72018-04-23T09:32:57.158|Confirmation Letter
1262|1120|1|2018-04-23|S78|Increase of PUC - RM10|""|32018-04-23T13:46:41.365|Increase in Paid Up Capital-Cash
1264|1122|1|2018-04-23|AR/AGM|"AR@2018-04-08
"|""|112018-04-23T15:42:10.345|Annual Return
1266|1123|2|2018-04-23|S78|Increase PUC - 499 by cash, 499 otherwise|""|32018-04-23T15:52:08.518|Increase in Paid Up Capital-Cash
1265|1123|1|2018-04-23|S201|Appointment of Director (Madam Geh)|""|32018-04-23T15:52:08.518|Appointment of Directors
1267|1124|1|2018-04-23|S201|Appointment of Director (Madam Geh)|""|32018-04-23T15:56:21.523|Appointment of Directors
1268|1124|2|2018-04-23|S78|Increase of PUC to RM1,000- 499 by cash, 499 otherwise|""|32018-04-23T15:56:21.523|Increase in Paid Up Capital-Cash
1269|1125|1|2018-04-23|S58|Appointment of Mr. Khairul Nashriq as Director|""|52018-04-23T15:58:29.227|F49-ResDir/Change Information
1270|1126|1|2018-04-23|DeReg|De-registration of Company|""|52018-04-23T16:59:28.826|De-registration
1271|1127|1|2018-04-24|S36|"Change of Memorandum & Aritcle of Association
"|""|112018-04-24T11:02:29.654|M&A/Constitution changes
