paymentitem_id|payment_id|billingitem_id|payment_amount|payment_tax|payment_total|payment_taxrate|payment_balance
2543|591|4399|1000.00|0.00|1000.00|6.00|1000.00
2544|591|4401|25.00|1.50|26.50|6.00|26.50
2545|591|4400|10.00|0.60|10.60|6.00|10.60
2546|591|4402|15.00|0.90|15.90|6.00|15.90
2547|592|2502|38.40|2.30|40.70|6.00|40.70
2548|592|2500|850.00|51.00|901.00|6.00|901.00
2549|592|2501|40.00|2.40|42.40|6.00|42.40
2550|592|2503|100.00|0.00|100.00|6.00|100.00
2551|592|2504|15.00|0.90|15.90|6.00|15.90
2552|593|1425|50.00|3.00|53.00|6.00|53.00
2553|593|1426|15.00|0.90|15.90|6.00|15.90
2554|593|1427|15.00|0.90|15.90|6.00|15.90
2555|594|1661|56.00|3.36|59.36|6.00|59.36
2556|594|1662|33.00|1.98|34.98|6.00|34.98
2557|595|4221|200.00|12.00|212.00|6.00|212.00
2558|595|4223|27.00|1.62|28.62|6.00|28.62
2559|595|4224|23.00|1.38|24.38|6.00|24.38
2560|595|4225|150.00|0.00|150.00|6.00|150.00
2561|596|3377|50.00|3.00|53.00|6.00|53.00
2562|596|3378|15.00|0.90|15.90|6.00|15.90
2563|597|3519|210.00|12.60|222.60|6.00|222.60
2564|597|3520|27.00|1.62|28.62|6.00|28.62
2565|597|3521|23.00|1.38|24.38|6.00|24.38
2566|597|3522|150.00|0.00|150.00|6.00|150.00
2567|597|3664|840.00|50.40|890.40|6.00|890.40
2568|598|4189|21.68|1.30|22.98|6.00|22.98
2569|598|4190|27.00|1.62|28.62|6.00|28.62
2570|598|4191|50.00|0.00|50.00|6.00|50.00
2571|598|4188|140.00|8.40|148.40|6.00|148.40
2572|599|1110|15.00|0.90|15.90|6.00|15.90
2573|599|1109|20.00|1.20|21.20|6.00|21.20
2574|599|1108|70.00|4.20|74.20|6.00|74.20
2575|599|1900|300.00|18.00|318.00|6.00|318.00
2576|599|1902|140.00|8.40|148.40|6.00|148.40
2577|599|1901|90.00|5.40|95.40|6.00|95.40
2578|599|1905|27.00|1.62|28.62|6.00|28.62
2579|599|1903|30.00|0.00|30.00|6.00|30.00
2580|599|1904|50.00|0.00|50.00|6.00|50.00
2581|599|1906|21.68|1.30|22.98|6.00|22.98
2582|599|3179|60.00|3.60|63.60|6.00|63.60
2583|599|3180|20.00|1.20|21.20|6.00|21.20
2584|599|3181|15.00|0.90|15.90|6.00|15.90
2585|600|3947|50.00|3.00|53.00|6.00|53.00
2586|600|3950|15.00|0.90|15.90|6.00|15.90
2587|600|3949|20.00|1.20|21.20|6.00|21.20
2588|600|4222|380.00|22.80|402.80|6.00|402.80
2589|600|4226|90.00|5.40|95.40|6.00|95.40
2590|600|4227|80.47|4.83|85.30|6.00|85.30
2591|600|4228|100.00|0.00|100.00|6.00|100.00
2592|600|4229|50.00|0.00|50.00|6.00|50.00
2593|600|4230|25.00|1.50|26.50|6.00|26.50
2594|600|3948|50.00|0.00|50.00|6.00|50.00
2595|600|4231|400.00|24.00|424.00|6.00|424.00
2596|600|4232|140.00|8.40|148.40|6.00|148.40
2597|600|4236|50.00|0.00|50.00|6.00|50.00
2598|600|4233|30.00|1.80|31.80|6.00|31.80
2599|600|4234|25.00|1.50|26.50|6.00|26.50
2600|600|4235|30.00|0.00|30.00|6.00|30.00
2601|601|4513|50.00|0.00|50.00|6.00|50.00
2602|602|4112|840.00|50.40|890.40|6.00|890.40
2603|602|4461|200.00|12.00|212.00|6.00|212.00
2604|602|4462|140.00|8.40|148.40|6.00|148.40
2605|602|4463|27.00|1.62|28.62|6.00|28.62
2606|602|4464|23.00|1.38|24.38|6.00|24.38
2607|602|4465|150.00|0.00|150.00|6.00|150.00
2608|602|4466|50.00|0.00|50.00|6.00|50.00
2609|603|4872|50.00|3.00|53.00|6.00|53.00
2610|603|4873|15.00|0.90|15.90|6.00|15.90
2611|604|3672|840.00|50.40|890.40|6.00|890.40
2612|604|3880|15.00|0.90|15.90|6.00|15.90
2613|604|3879|80.00|4.80|84.80|6.00|84.80
2614|604|3881|15.00|0.90|15.90|6.00|15.90
2615|604|3906|64.00|3.84|67.84|6.00|67.84
2616|604|3907|24.00|1.44|25.44|6.00|25.44
2617|605|4181|15.00|0.90|15.90|6.00|15.90
2618|605|4180|30.00|1.80|31.80|6.00|31.80
2619|605|4311|840.00|50.40|890.40|6.00|890.40
2620|605|3873|23.00|1.38|24.38|6.00|24.38
2621|605|3871|200.00|12.00|212.00|6.00|212.00
2622|605|3872|27.00|1.62|28.62|6.00|28.62
2623|605|3874|150.00|0.00|150.00|6.00|150.00
2624|605|4141|80.00|4.80|84.80|6.00|84.80
2625|605|4142|50.00|3.00|53.00|6.00|53.00
2626|605|4143|50.00|3.00|53.00|6.00|53.00
2627|605|4144|15.00|0.90|15.90|6.00|15.90
2628|605|4145|15.00|0.90|15.90|6.00|15.90
2629|605|3925|300.00|18.00|318.00|6.00|318.00
2630|605|3926|15.00|0.90|15.90|6.00|15.90
2631|605|3927|15.00|0.90|15.90|6.00|15.90
2632|605|3928|30.00|0.00|30.00|6.00|30.00
2633|606|4107|840.00|50.40|890.40|6.00|890.40
2634|606|4182|28.00|1.68|29.68|6.00|29.68
2635|606|4183|15.00|0.90|15.90|6.00|15.90
2636|606|4132|80.00|4.80|84.80|6.00|84.80
2637|606|4133|50.00|3.00|53.00|6.00|53.00
2638|606|4134|50.00|3.00|53.00|6.00|53.00
2639|606|4138|15.00|0.90|15.90|6.00|15.90
2640|606|4139|15.00|0.90|15.90|6.00|15.90
2641|606|3860|23.00|1.38|24.38|6.00|24.38
2642|606|3861|150.00|0.00|150.00|6.00|150.00
2643|606|3858|200.00|12.00|212.00|6.00|212.00
2644|606|3859|27.00|1.62|28.62|6.00|28.62
2645|606|3913|300.00|18.00|318.00|6.00|318.00
2646|606|3914|30.00|0.00|30.00|6.00|30.00
2647|606|3915|15.00|0.90|15.90|6.00|15.90
2648|606|3916|15.00|0.90|15.90|6.00|15.90
2649|607|1612|15.00|0.90|15.90|6.00|15.90
2650|607|1610|60.00|3.60|63.60|6.00|63.60
2651|607|1611|15.00|0.90|15.90|6.00|15.90
2652|607|4274|27.00|1.62|28.62|6.00|28.62
2653|607|4276|150.00|0.00|150.00|6.00|150.00
2654|607|4275|23.00|1.38|24.38|6.00|24.38
2655|607|4273|220.00|13.20|233.20|6.00|233.20
2656|608|3745|90.00|5.40|95.40|6.00|95.40
2657|608|3747|42.02|2.52|44.54|6.00|44.54
2658|608|3746|44.40|2.66|47.06|6.00|47.06
2659|608|3769|10.00|0.00|10.00|6.00|10.00
2660|609|4547|840.00|50.40|890.40|6.00|890.40
2661|610|4736|500.00|30.00|530.00|6.00|530.00
2662|610|4737|105.55|6.33|111.88|6.00|111.88
2663|610|4738|53.04|3.18|56.22|6.00|56.22
2664|610|4739|30.00|0.00|30.00|6.00|30.00
2665|610|4740|15.00|0.90|15.90|6.00|15.90
2666|610|4780|2600.00|156.00|2756.00|6.00|2756.00
2667|611|271|15.00|0.90|15.90|6.00|15.90
2668|611|269|200.00|12.00|212.00|6.00|212.00
2669|611|270|35.00|2.10|37.10|6.00|37.10
2670|612|4414|50.00|0.00|50.00|6.00|50.00
2671|612|4411|140.00|8.40|148.40|6.00|148.40
2672|612|4412|27.00|1.62|28.62|6.00|28.62
2673|612|4413|21.68|1.30|22.98|6.00|22.98
2674|613|4467|200.00|12.00|212.00|6.00|212.00
2675|613|4468|27.00|1.62|28.62|6.00|28.62
2676|613|4469|23.00|1.38|24.38|6.00|24.38
2677|613|4470|150.00|0.00|150.00|6.00|150.00
2678|614|4263|200.00|12.00|212.00|6.00|212.00
2679|614|4264|27.00|1.62|28.62|6.00|28.62
2680|614|4265|23.00|1.38|24.38|6.00|24.38
2681|614|4266|150.00|0.00|150.00|6.00|150.00
2682|615|2251|15.00|0.90|15.90|6.00|15.90
2683|615|2292|300.00|18.00|318.00|6.00|318.00
2684|615|2293|15.00|0.90|15.90|6.00|15.90
2685|615|2294|15.00|0.90|15.90|6.00|15.90
2686|615|4489|280.00|16.80|296.80|6.00|296.80
2687|615|4490|27.00|1.62|28.62|6.00|28.62
2688|615|4491|21.68|1.30|22.98|6.00|22.98
2689|615|4492|50.00|0.00|50.00|6.00|50.00
2690|616|4560|200.00|12.00|212.00|6.00|212.00
2691|616|4561|27.00|1.62|28.62|6.00|28.62
2692|616|4562|23.00|1.38|24.38|6.00|24.38
2693|616|4563|150.00|0.00|150.00|6.00|150.00
2694|617|547|27.00|1.62|28.62|6.00|28.62
2695|617|548|50.00|0.00|50.00|6.00|50.00
2696|617|545|140.00|8.40|148.40|6.00|148.40
2697|617|546|21.68|1.30|22.98|6.00|22.98
2698|617|1322|840.00|50.40|890.40|6.00|890.40
2699|617|4930|200.00|12.00|212.00|6.00|212.00
2700|617|4933|150.00|0.00|150.00|6.00|150.00
2701|617|4931|27.00|1.62|28.62|6.00|28.62
2702|617|4932|23.00|1.38|24.38|6.00|24.38
2703|617|4934|150.00|0.00|150.00|6.00|150.00
2704|618|3379|400.00|24.00|424.00|6.00|424.00
2705|618|3380|140.00|8.40|148.40|6.00|148.40
2706|618|3385|50.00|0.00|50.00|6.00|50.00
2707|618|3381|30.00|1.80|31.80|6.00|31.80
2708|618|3382|25.00|1.50|26.50|6.00|26.50
2709|618|3383|30.00|0.00|30.00|6.00|30.00
2710|619|4267|200.00|12.00|212.00|6.00|212.00
2711|619|4268|150.00|0.00|150.00|6.00|150.00
2712|619|4174|400.00|24.00|424.00|6.00|424.00
2713|619|4175|140.00|8.40|148.40|6.00|148.40
2714|619|4177|43.00|2.58|45.58|6.00|45.58
2715|619|4178|30.00|0.00|30.00|6.00|30.00
2716|619|4179|50.00|0.00|50.00|6.00|50.00
2717|619|4176|57.00|3.42|60.42|6.00|60.42
2718|620|4197|400.00|24.00|424.00|6.00|424.00
2719|620|4198|140.00|8.40|148.40|6.00|148.40
2720|620|4199|30.00|1.80|31.80|6.00|31.80
2721|620|4200|25.00|1.50|26.50|6.00|26.50
2722|620|4202|50.00|0.00|50.00|6.00|50.00
2723|620|4201|30.00|0.00|30.00|6.00|30.00
2724|621|4347|50.00|0.00|50.00|6.00|50.00
2725|621|4345|25.00|1.50|26.50|6.00|26.50
2726|621|4346|30.00|0.00|30.00|6.00|30.00
2727|621|4342|400.00|24.00|424.00|6.00|424.00
2728|621|4343|140.00|8.40|148.40|6.00|148.40
2729|621|4344|30.00|1.80|31.80|6.00|31.80
2730|622|3340|25.00|1.50|26.50|6.00|26.50
2731|622|3342|30.00|0.00|30.00|6.00|30.00
2732|622|3343|50.00|0.00|50.00|6.00|50.00
2733|622|3334|400.00|24.00|424.00|6.00|424.00
2734|622|3338|30.00|1.80|31.80|6.00|31.80
2735|622|3336|140.00|8.40|148.40|6.00|148.40
2736|623|3306|400.00|24.00|424.00|6.00|424.00
2737|623|3309|25.00|1.50|26.50|6.00|26.50
2738|623|3310|30.00|0.00|30.00|6.00|30.00
2739|623|3307|140.00|8.40|148.40|6.00|148.40
2740|623|3308|30.00|1.80|31.80|6.00|31.80
2741|623|3311|50.00|0.00|50.00|6.00|50.00
2742|624|3423|400.00|24.00|424.00|6.00|424.00
2743|624|3424|140.00|8.40|148.40|6.00|148.40
2744|624|3425|30.00|1.80|31.80|6.00|31.80
2745|624|3426|25.00|1.50|26.50|6.00|26.50
2746|624|3427|30.00|0.00|30.00|6.00|30.00
2747|624|3428|50.00|0.00|50.00|6.00|50.00
2748|625|3357|400.00|24.00|424.00|6.00|424.00
2749|625|3358|140.00|8.40|148.40|6.00|148.40
2750|625|3359|30.00|1.80|31.80|6.00|31.80
2751|625|3360|25.00|1.50|26.50|6.00|26.50
2752|625|3361|30.00|0.00|30.00|6.00|30.00
2753|625|3362|50.00|0.00|50.00|6.00|50.00
2754|626|4536|140.00|8.40|148.40|6.00|148.40
2755|626|4537|200.00|12.00|212.00|6.00|212.00
2756|626|4538|36.00|2.16|38.16|6.00|38.16
2757|626|4539|34.00|2.04|36.04|6.00|36.04
2758|626|4540|50.00|0.00|50.00|6.00|50.00
2759|626|4541|150.00|0.00|150.00|6.00|150.00
2760|627|4014|400.00|24.00|424.00|6.00|424.00
2761|627|4016|23.00|1.38|24.38|6.00|24.38
2762|627|4017|30.00|0.00|30.00|6.00|30.00
2763|627|4015|27.00|1.62|28.62|6.00|28.62
2764|628|3995|400.00|24.00|424.00|6.00|424.00
2765|628|3996|36.00|2.16|38.16|6.00|38.16
2766|628|3997|34.00|2.04|36.04|6.00|36.04
2767|628|3998|30.00|0.00|30.00|6.00|30.00
2768|628|4630|140.00|8.40|148.40|6.00|148.40
2769|628|4631|50.00|0.00|50.00|6.00|50.00
2770|629|2795|140.00|8.40|148.40|6.00|148.40
2771|629|2796|27.00|1.62|28.62|6.00|28.62
2772|629|2797|21.68|1.30|22.98|6.00|22.98
2773|629|2798|50.00|0.00|50.00|6.00|50.00
2774|630|4514|200.00|12.00|212.00|6.00|212.00
2775|630|4517|150.00|0.00|150.00|6.00|150.00
2776|630|4515|36.00|2.16|38.16|6.00|38.16
2777|630|4516|34.00|2.04|36.04|6.00|36.04
2778|630|4542|840.00|50.40|890.40|6.00|890.40
2779|630|4622|140.00|8.40|148.40|6.00|148.40
2780|630|4623|50.00|0.00|50.00|6.00|50.00
2781|631|301|50.00|3.00|53.00|6.00|53.00
2782|631|303|15.00|0.90|15.90|6.00|15.90
2783|631|304|15.00|0.90|15.90|6.00|15.90
2784|631|302|200.00|0.00|200.00|6.00|200.00
2785|631|249|50.00|3.00|53.00|6.00|53.00
2786|631|250|15.00|0.90|15.90|6.00|15.90
2787|631|252|15.00|0.90|15.90|6.00|15.90
2788|631|-2|""|""|350.00|0.00|0.00
2789|632|4027|50.00|3.00|53.00|6.00|53.00
2790|633|4624|50.00|3.00|53.00|6.00|53.00
2791|633|4625|25.00|1.50|26.50|6.00|26.50
2792|635|4871|24.00|0.00|24.00|6.00|24.00
2793|636|4005|90.00|5.40|95.40|6.00|95.40
2794|636|4006|24.00|1.44|25.44|6.00|25.44
2795|636|4007|20.00|1.20|21.20|6.00|21.20
2796|636|4336|140.00|8.40|148.40|6.00|148.40
2797|636|4337|50.00|0.00|50.00|6.00|50.00
2798|636|4306|200.00|12.00|212.00|6.00|212.00
2799|636|4307|54.00|3.24|57.24|6.00|57.24
2800|636|4308|44.68|2.68|47.36|6.00|47.36
2801|636|4310|150.00|0.00|150.00|6.00|150.00
2802|637|4357|54.00|3.24|57.24|6.00|57.24
2803|637|4358|44.68|2.68|47.36|6.00|47.36
2804|637|4298|90.00|5.40|95.40|6.00|95.40
2805|637|4359|150.00|0.00|150.00|6.00|150.00
2806|637|4300|20.00|1.20|21.20|6.00|21.20
2807|637|4299|24.00|1.44|25.44|6.00|25.44
2808|637|4360|50.00|0.00|50.00|6.00|50.00
2809|637|4312|840.00|50.40|890.40|6.00|890.40
2810|637|4356|200.00|12.00|212.00|6.00|212.00
2811|638|4351|140.00|8.40|148.40|6.00|148.40
2812|638|4352|50.00|0.00|50.00|6.00|50.00
2813|638|4290|150.00|0.00|150.00|6.00|150.00
2814|638|4287|200.00|12.00|212.00|6.00|212.00
2815|638|4288|54.00|3.24|57.24|6.00|57.24
2816|638|4004|20.00|1.20|21.20|6.00|21.20
2817|638|4002|90.00|5.40|95.40|6.00|95.40
2818|638|4003|24.00|1.44|25.44|6.00|25.44
2819|638|4289|44.68|2.68|47.36|6.00|47.36
2820|639|4036|90.00|5.40|95.40|6.00|95.40
2821|639|4038|20.00|1.20|21.20|6.00|21.20
2822|639|4037|24.00|1.44|25.44|6.00|25.44
2823|640|4512|20.00|1.20|21.20|6.00|21.20
2824|640|4510|90.00|5.40|95.40|6.00|95.40
2825|640|4511|24.00|1.44|25.44|6.00|25.44
2826|641|4088|90.00|5.40|95.40|6.00|95.40
2827|641|4089|24.00|1.44|25.44|6.00|25.44
2828|641|4090|20.00|1.20|21.20|6.00|21.20
2829|642|4072|20.00|1.20|21.20|6.00|21.20
2830|642|3991|90.00|5.40|95.40|6.00|95.40
2831|642|3992|24.00|1.44|25.44|6.00|25.44
2832|643|2361|22.20|1.33|23.53|6.00|23.53
2833|643|2362|24.00|1.44|25.44|6.00|25.44
2834|643|2360|130.00|7.80|137.80|6.00|137.80
2835|643|4548|90.00|5.40|95.40|6.00|95.40
2836|644|3984|90.00|5.40|95.40|6.00|95.40
2837|644|3986|24.00|1.44|25.44|6.00|25.44
2838|644|3988|20.00|1.20|21.20|6.00|21.20
2839|645|4086|24.00|1.44|25.44|6.00|25.44
2840|645|4087|20.00|1.20|21.20|6.00|21.20
2841|645|4083|90.00|5.40|95.40|6.00|95.40
2842|646|4762|140.00|8.40|148.40|6.00|148.40
2843|646|4763|18.00|1.08|19.08|6.00|19.08
2844|646|4764|21.68|1.30|22.98|6.00|22.98
2845|646|4765|50.00|0.00|50.00|6.00|50.00
2846|647|4079|90.00|5.40|95.40|6.00|95.40
2847|647|4080|24.00|1.44|25.44|6.00|25.44
2848|647|4081|20.00|1.20|21.20|6.00|21.20
2849|648|4046|90.00|5.40|95.40|6.00|95.40
2850|648|4047|24.00|1.44|25.44|6.00|25.44
2851|648|4050|20.00|1.20|21.20|6.00|21.20
2852|649|4030|90.00|5.40|95.40|6.00|95.40
2853|649|4032|20.00|1.20|21.20|6.00|21.20
2854|649|4031|24.00|1.44|25.44|6.00|25.44
2855|650|4074|90.00|5.40|95.40|6.00|95.40
2856|650|4078|20.00|1.20|21.20|6.00|21.20
2857|650|4077|24.00|1.44|25.44|6.00|25.44
2858|651|4349|230.00|13.80|243.80|6.00|243.80
2859|651|4350|35.00|2.10|37.10|6.00|37.10
2860|651|4353|50.00|3.00|53.00|6.00|53.00
2861|651|4354|15.00|0.90|15.90|6.00|15.90
2862|652|2307|50.00|3.00|53.00|6.00|53.00
2863|652|2308|15.00|0.90|15.90|6.00|15.90
2864|652|2309|33.00|1.98|34.98|6.00|34.98
2865|652|3441|80.00|4.80|84.80|6.00|84.80
2866|652|3442|33.00|1.98|34.98|6.00|34.98
2867|652|3443|22.20|1.33|23.53|6.00|23.53
2868|653|4632|140.00|8.40|148.40|6.00|148.40
2869|653|4633|27.00|1.62|28.62|6.00|28.62
2870|653|4634|21.68|1.30|22.98|6.00|22.98
2871|653|4635|50.00|0.00|50.00|6.00|50.00
2872|654|3750|50.00|3.00|53.00|6.00|53.00
2873|654|3749|46.00|2.76|48.76|6.00|48.76
2874|654|3751|15.00|0.90|15.90|6.00|15.90
2875|654|3912|15.00|0.90|15.90|6.00|15.90
2876|654|3911|51.04|3.06|54.10|6.00|54.10
2877|655|470|840.00|50.40|890.40|6.00|890.40
