ar_id|company_id|ar_date|ar_reminderdate|ar_submissiondate|ar_status|ar_fileddate
3051|237|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
3053|237|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
4652|435|2012-09-25|2012-08-01|2012-10-25|f|
2703|204|1999-06-01|1999-05-01|1999-07-01|t|1999-06-01
2844|212|2017-11-26|2017-10-01|2017-12-26|f|
2903|108|2017-10-18|2017-09-01|2017-11-17|t|2017-11-13
2967|230|2017-09-30|2017-08-01|2017-10-30|t|2017-10-23
2957|229|2018-03-30|2018-02-01|2018-04-29|f|
2631|199|2014-06-26|2014-05-01|2014-07-26|t|2014-06-26
2633|199|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
2635|199|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
2641|200|2018-06-30|2018-05-01|2018-07-30|f|
2643|201|2005-12-16|2005-11-01|2006-01-15|t|2005-12-16
2645|201|2006-12-30|2006-11-01|2007-01-29|t|2006-12-30
2647|201|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
2649|201|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
2826|210|2018-04-12|2018-03-01|2018-05-12|f|
2651|201|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
2653|201|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
2655|201|2011-12-31|2011-11-01|2012-01-30|t|2011-12-31
2723|204|2000-06-30|2000-07-01|2000-08-29|t|2000-06-30
2657|201|2017-06-17|2017-05-01|2017-07-17|t|2017-06-17
2658|201|2018-06-17|2018-05-01|2018-07-17|f|
2661|203|1997-06-30|1997-05-01|1997-07-30|t|1997-06-30
2663|203|1998-06-30|1998-05-01|1998-07-30|t|1998-06-30
2665|203|1999-06-30|1999-05-01|1999-07-30|t|1999-06-30
2667|203|2000-06-30|2000-05-01|2000-07-30|t|2000-06-30
2669|203|2001-05-09|2001-04-01|2001-06-08|t|2001-05-09
2671|203|2002-06-29|2002-05-01|2002-07-29|t|2002-06-29
2673|203|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
2759|207|2017-11-24|2017-10-01|2017-12-24|f|
2762|209|2016-11-21|2016-10-01|2016-12-21|t|2016-11-21
2767|210|2005-10-12|2005-09-01|2005-11-11|t|2005-10-12
2781|210|2006-12-30|2007-01-01|2007-02-28|t|2006-12-30
2796|213|2013-09-02|2013-08-01|2013-10-02|t|2013-09-02
2802|213|2014-09-30|2014-10-01|2014-11-29|t|2014-09-30
2811|213|2016-09-28|2016-10-01|2016-11-27|t|2016-09-28
2816|210|2008-12-31|2009-02-01|2009-03-01|t|2008-12-31
2818|210|2010-12-31|2011-02-01|2011-03-01|t|2010-12-31
2829|214|2012-01-03|2012-02-01|2012-03-03|t|2012-01-03
2831|214|2014-04-30|2014-05-01|2014-06-29|t|2014-04-30
2833|214|2016-01-26|2016-03-01|2016-04-25|t|2016-01-26
2835|214|2018-07-07|2018-06-01|2018-08-06|f|
2836|212|2009-05-25|2009-04-01|2009-06-24|t|2009-05-25
2838|212|2011-06-30|2011-07-01|2011-08-29|t|2011-06-30
2840|212|2013-06-30|2013-07-01|2013-08-29|t|2013-06-30
2845|206|2003-08-30|2003-09-01|2003-10-29|t|2003-08-30
2847|206|2005-08-30|2005-09-01|2005-10-29|t|2005-08-30
2849|206|2007-08-30|2007-09-01|2007-10-29|t|2007-08-30
2851|206|2009-08-30|2009-09-01|2009-10-29|t|2009-08-30
2853|206|2011-08-28|2011-09-01|2011-10-27|t|2011-08-28
2855|206|2013-08-30|2013-09-01|2013-10-29|t|2013-08-30
2857|206|2015-08-31|2015-09-01|2015-10-30|t|2015-08-31
2860|206|2018-05-21|2018-04-01|2018-06-20|f|
2862|216|2018-08-04|2018-07-01|2018-09-03|f|
2864|217|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
2866|217|2017-07-10|2017-08-01|2017-09-08|t|2017-07-10
2867|217|2018-07-10|2018-06-01|2018-08-09|f|
2868|218|2017-10-26|2017-09-01|2017-11-25|f|
2869|204|2001-06-15|2001-07-01|2001-08-14|t|2001-06-15
2871|204|2003-06-30|2003-07-01|2003-08-29|t|2003-06-30
2873|204|2005-06-30|2005-07-01|2005-08-29|t|2005-06-30
2875|204|2007-06-30|2007-07-01|2007-08-29|t|2007-06-30
2877|204|2009-06-30|2009-07-01|2009-08-29|t|2009-06-30
2742|205|2016-06-02|2016-05-01|2016-07-02|f|
2659|202|2018-04-19|2018-03-01|2018-05-19|t|2018-05-15
2629|198|2018-05-11|2018-04-01|2018-06-10|t|2018-05-31
2879|204|2011-06-17|2011-07-01|2011-08-16|t|2011-06-17
2881|204|2013-06-28|2013-07-01|2013-08-27|t|2013-06-28
2883|204|2015-06-30|2015-07-01|2015-08-29|t|2015-06-30
2931|226|2011-12-30|2011-11-01|2012-01-29|t|2011-12-30
2934|226|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
2953|229|2014-09-29|2014-08-01|2014-10-29|f|
2936|226|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
2955|229|2016-09-29|2016-08-01|2016-10-29|f|
2941|227|2017-07-07|2017-06-01|2017-08-06|t|2017-07-07
2942|227|2018-07-07|2018-06-01|2018-08-06|f|
2944|228|2014-12-04|2014-11-01|2015-01-03|t|2014-12-04
2951|229|2012-09-30|2012-08-01|2012-10-30|t|2012-09-30
2961|230|2011-05-27|2011-04-01|2011-06-26|t|2011-05-27
2963|230|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
2965|230|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
2970|231|2003-06-08|2003-05-01|2003-07-08|t|2003-06-08
2971|231|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
2973|231|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
2975|231|2008-06-23|2008-05-01|2008-07-23|t|2008-06-23
2977|231|2010-05-04|2010-04-01|2010-06-03|t|2010-05-04
2979|231|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
2981|231|2014-06-18|2014-05-01|2014-07-18|t|2014-06-18
2983|231|2016-06-15|2016-05-01|2016-07-15|t|2016-06-15
3059|238|1998-12-31|1998-11-01|1999-01-30|t|1998-12-31
4653|435|2013-09-25|2013-08-01|2013-10-25|f|
3061|238|2000-12-30|2000-11-01|2001-01-29|t|2000-12-30
4655|435|2015-09-25|2015-08-01|2015-10-25|f|
3063|238|2002-12-31|2002-11-01|2003-01-30|t|2002-12-31
3065|238|2004-12-31|2004-11-01|2005-01-30|t|2004-12-31
3067|238|2006-12-30|2006-11-01|2007-01-29|t|2006-12-30
4641|435|2001-10-14|2001-09-01|2001-11-13|t|2001-10-14
3069|238|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
3071|238|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
4643|435|2003-12-31|2003-11-01|2004-01-30|t|2003-12-31
3073|238|2012-12-31|2012-11-01|2013-01-30|t|2012-12-31
4645|435|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
3075|238|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
3077|238|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
4662|436|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
4716|438|2017-07-19|2017-06-01|2017-08-18|t|2017-07-19
4664|436|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
4666|436|2009-12-08|2009-11-01|2010-01-07|t|2009-12-08
4719|439|2009-05-21|2009-04-01|2009-06-20|t|2009-05-21
4668|436|2011-12-21|2011-11-01|2012-01-20|t|2011-12-21
4670|436|2013-12-26|2013-11-01|2014-01-25|t|2013-12-26
4722|439|2012-05-21|2012-04-01|2012-06-20|f|
4672|436|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
4677|437|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
4678|437|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
4724|439|2014-05-21|2014-04-01|2014-06-20|f|
4680|437|2007-06-08|2007-05-01|2007-07-08|t|2007-06-08
4726|439|2016-05-21|2016-04-01|2016-06-20|f|
4682|437|2009-06-10|2009-05-01|2009-07-10|t|2009-06-10
4684|437|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
4686|437|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
4688|437|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
4690|437|2017-05-12|2017-04-01|2017-06-11|t|2017-05-12
4693|438|1995-01-17|1994-12-01|1995-02-16|t|1995-01-17
4753|440|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
4694|438|1996-01-26|1995-12-01|1996-02-25|t|1996-01-26
4720|439|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
4696|438|1998-01-27|1997-12-01|1998-02-26|t|1998-01-27
4698|438|2000-01-30|1999-12-01|2000-02-29|t|2000-01-30
4730|440|1992-09-14|1992-08-01|1992-10-14|t|1992-09-14
4700|438|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
4702|438|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
4704|438|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
4706|438|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
4708|438|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
4710|438|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
4712|438|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
4714|438|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
4731|440|1993-12-12|1993-11-01|1994-01-11|t|1993-12-12
4755|440|2017-03-14|2017-02-01|2017-04-13|t|2017-03-14
4733|440|1995-11-06|1995-10-01|1995-12-06|t|1995-11-06
4735|440|1997-12-15|1997-11-01|1998-01-14|t|1997-12-15
4737|440|1999-12-31|1999-11-01|2000-01-30|t|1999-12-31
4759|442|1989-09-30|1989-08-01|1989-10-30|t|1989-09-30
4739|440|2001-12-27|2001-11-01|2002-01-26|t|2001-12-27
4760|442|1990-09-30|1990-08-01|1990-10-30|f|
4741|440|2003-12-22|2003-11-01|2004-01-21|t|2003-12-22
4762|442|1992-09-30|1992-08-01|1992-10-30|f|
4743|440|2005-12-16|2005-11-01|2006-01-15|t|2005-12-16
4764|442|1994-09-30|1994-08-01|1994-10-30|f|
4745|440|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
4766|442|1996-09-30|1996-08-01|1996-10-30|f|
4747|440|2009-12-30|2009-11-01|2010-01-29|t|2009-12-30
4768|442|1998-09-30|1998-08-01|1998-10-30|f|
4749|440|2011-12-30|2011-11-01|2012-01-29|t|2011-12-30
4770|442|2000-09-30|2000-08-01|2000-10-30|f|
4772|442|2002-09-30|2002-08-01|2002-10-30|f|
4774|442|2004-09-30|2004-08-01|2004-10-30|f|
4776|442|2006-09-30|2006-08-01|2006-10-30|f|
4778|442|2008-09-30|2008-08-01|2008-10-30|f|
4780|442|2010-09-30|2010-08-01|2010-10-30|f|
4782|442|2012-09-30|2012-08-01|2012-10-30|f|
4784|442|2014-09-30|2014-08-01|2014-10-30|f|
2947|228|2017-06-12|2017-05-01|2017-07-12|t|2017-07-18
4786|442|2016-09-30|2016-08-01|2016-10-30|f|
4790|443|2015-04-30|2015-03-01|2015-05-30|t|2015-04-30
5252|484|2018-08-19|2018-07-01|2018-09-18|f|
5242|484|2008-05-23|2008-04-01|2008-06-22|t|2008-05-23
5243|484|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
5244|484|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
5245|484|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
5246|484|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
5247|484|2013-06-13|2013-05-01|2013-07-13|t|2013-06-13
5248|484|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
5249|484|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
5250|484|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
5251|484|2017-06-23|2017-05-01|2017-07-23|t|2017-06-23
4657|435|2017-03-26|2017-02-01|2017-04-25|f|
5259|486|2012-09-30|2012-08-01|2012-10-30|t|2012-09-30
3058|238|1997-12-31|1997-11-01|1998-01-30|t|1997-12-31
3134|247|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
3062|238|2001-12-31|2001-11-01|2002-01-30|t|2001-12-31
3064|238|2003-12-31|2003-11-01|2004-01-30|t|2003-12-31
4654|435|2014-09-25|2014-08-01|2014-10-25|f|
3066|238|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
4656|435|2016-09-25|2016-08-01|2016-10-25|f|
3068|238|2007-12-31|2007-11-01|2008-01-30|t|2007-12-31
3070|238|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
3109|243|2014-12-06|2014-11-01|2015-01-05|t|2014-12-06
3072|238|2011-12-31|2011-11-01|2012-01-30|t|2011-12-31
3074|238|2013-12-31|2013-11-01|2014-01-30|t|2013-12-31
3076|238|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
3079|72|2014-06-30|2014-07-01|2014-08-29|f|
3080|72|2015-06-30|2015-07-01|2015-08-29|f|
3081|72|2016-06-30|2016-07-01|2016-08-29|f|
3082|72|2017-08-22|2017-09-01|2017-10-21|f|
3083|72|2018-08-22|2018-09-01|2018-10-21|f|
3084|73|2017-10-06|2017-11-01|2017-12-05|f|
4640|435|2000-07-15|2000-06-01|2000-08-14|t|2000-07-15
3086|76|2018-08-20|2018-09-01|2018-10-19|f|
3087|239|1999-03-15|1999-02-01|1999-04-14|t|1999-03-15
3088|239|2000-06-14|2000-05-01|2000-07-14|t|2000-06-14
4646|435|2006-12-30|2006-11-01|2007-01-29|t|2006-12-30
3135|247|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
3089|239|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
3112|243|2017-06-07|2017-05-01|2017-07-07|t|2017-06-07
3090|239|2002-06-30|2002-05-01|2002-07-30|t|2002-06-30
3113|243|2018-06-07|2018-05-01|2018-07-07|f|
3091|239|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
3092|239|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
3093|239|2005-05-30|2005-04-01|2005-06-29|t|2005-05-30
3115|244|2012-04-06|2012-03-01|2012-05-06|t|2012-04-06
3094|239|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
3095|239|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
4648|435|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
3096|239|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
3097|239|2009-06-24|2009-05-01|2009-07-24|t|2009-06-24
3098|239|2010-06-25|2010-05-01|2010-07-25|t|2010-06-25
3099|239|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
3100|239|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
3136|247|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
3101|239|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
3116|244|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
3102|239|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
3137|247|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
3103|239|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
3118|244|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
3104|239|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
3119|244|2016-05-13|2016-04-01|2016-06-12|t|2016-05-13
3138|247|2007-06-28|2007-05-01|2007-07-28|t|2007-06-28
3124|246|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
3125|246|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
3126|246|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
3127|246|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
3128|246|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
3129|246|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
4658|435|2018-03-26|2018-02-01|2018-04-25|f|
4660|436|2003-07-20|2003-06-01|2003-08-19|t|2003-07-20
3133|247|2002-06-30|2002-05-01|2002-07-30|t|2002-06-30
3140|247|2009-12-30|2009-11-01|2010-01-29|t|2009-12-30
3141|247|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
3142|247|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
3143|247|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
3144|247|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
3145|247|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
3146|247|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
4663|436|2006-12-30|2006-11-01|2007-01-29|t|2006-12-30
4661|436|2004-10-19|2004-09-01|2004-11-18|t|2004-10-19
4665|436|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
4667|436|2010-12-31|2010-11-01|2011-01-30|t|2010-12-31
4669|436|2012-12-31|2012-11-01|2013-01-30|t|2012-12-31
4671|436|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
4673|436|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
4679|437|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
4691|437|2018-05-12|2018-04-01|2018-06-11|f|
5253|485|2017-06-23|2017-05-01|2017-07-23|f|
3122|245|2017-07-18|2017-06-01|2017-08-17|t|2017-08-23
3105|239|2017-09-17|2017-08-01|2017-10-17|t|2017-10-24
4681|437|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
4683|437|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
4685|437|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
4687|437|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
4689|437|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
3085|75|2017-10-27|2017-11-01|2017-12-26|t|2017-11-29
4699|438|2001-01-31|2000-12-01|2001-03-02|t|2001-01-31
4701|438|2002-06-30|2002-05-01|2002-07-30|t|2002-06-30
4675|436|2018-01-21|2017-12-01|2018-02-20|f|
3131|246|2017-12-31|2017-11-01|2018-01-30|t|2017-12-31
3147|247|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
3151|248|1995-02-12|1995-01-01|1995-03-14|t|1995-02-12
3152|248|1996-12-31|1996-11-01|1997-01-30|t|1996-12-31
3154|248|1998-12-31|1998-11-01|1999-01-30|t|1998-12-31
3156|248|2000-12-31|2000-11-01|2001-01-30|t|2000-12-31
3158|248|2002-12-31|2002-11-01|2003-01-30|t|2002-12-31
3160|248|2004-12-31|2004-11-01|2005-01-30|t|2004-12-31
3162|248|2006-12-08|2006-11-01|2007-01-07|t|2006-12-08
3164|248|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
3166|248|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
4695|438|1997-01-24|1996-12-01|1997-02-23|t|1997-01-24
3168|248|2012-06-25|2012-05-01|2012-07-25|t|2012-06-25
3170|248|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
4697|438|1999-01-30|1998-12-01|1999-03-01|t|1999-01-30
3172|248|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
5258|486|2011-09-16|2011-08-01|2011-10-16|t|2011-09-16
3179|250|1996-03-30|1996-02-01|1996-04-29|t|1996-03-30
4703|438|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
3181|250|1998-03-31|1998-02-01|1998-04-30|t|1998-03-31
4750|440|2012-12-29|2012-11-01|2013-01-28|t|2012-12-29
3183|250|2000-03-31|2000-02-01|2000-04-30|t|2000-03-31
4705|438|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
3185|250|2002-03-31|2002-02-01|2002-04-30|t|2002-03-31
3187|250|2004-03-31|2004-02-01|2004-04-30|t|2004-03-31
4707|438|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
3189|250|2006-03-31|2006-02-01|2006-04-30|t|2006-03-31
3191|250|2008-03-30|2008-02-01|2008-04-29|t|2008-03-30
3193|250|2010-03-30|2010-02-01|2010-04-29|t|2010-03-30
4752|440|2014-12-31|2014-11-01|2015-01-30|t|2014-12-31
3195|250|2012-03-27|2012-02-01|2012-04-26|t|2012-03-27
4709|438|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
3197|250|2014-03-27|2014-02-01|2014-04-26|t|2014-03-27
5260|486|2013-09-03|2013-08-01|2013-10-03|t|2013-09-03
3199|250|2016-03-31|2016-02-01|2016-04-30|t|2016-03-31
4711|438|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
4754|440|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
4713|438|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
4715|438|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
4717|438|2018-07-19|2018-06-01|2018-08-18|f|
4721|439|2011-05-21|2011-04-01|2011-06-20|f|
4723|439|2013-05-21|2013-04-01|2013-06-20|f|
4725|439|2015-05-21|2015-04-01|2015-06-20|f|
4761|442|1991-09-30|1991-08-01|1991-10-30|f|
4732|440|1994-12-15|1994-11-01|1995-01-14|t|1994-12-15
4763|442|1993-09-30|1993-08-01|1993-10-30|f|
4734|440|1996-12-31|1996-11-01|1997-01-30|t|1996-12-31
4765|442|1995-09-30|1995-08-01|1995-10-30|f|
4736|440|1998-11-30|1998-10-01|1998-12-30|t|1998-11-30
4767|442|1997-09-30|1997-08-01|1997-10-30|f|
4738|440|2000-12-19|2000-11-01|2001-01-18|t|2000-12-19
4769|442|1999-09-30|1999-08-01|1999-10-30|f|
4740|440|2002-12-27|2002-11-01|2003-01-26|t|2002-12-27
4771|442|2001-09-30|2001-08-01|2001-10-30|f|
4742|440|2004-12-17|2004-11-01|2005-01-16|t|2004-12-17
4773|442|2003-09-30|2003-08-01|2003-10-30|f|
4744|440|2006-12-27|2006-11-01|2007-01-26|t|2006-12-27
4775|442|2005-09-30|2005-08-01|2005-10-30|f|
4746|440|2008-12-30|2008-11-01|2009-01-29|t|2008-12-30
4777|442|2007-09-30|2007-08-01|2007-10-30|f|
4748|440|2010-12-30|2010-11-01|2011-01-29|t|2010-12-30
4779|442|2009-09-30|2009-08-01|2009-10-30|f|
4781|442|2011-09-30|2011-08-01|2011-10-30|f|
4783|442|2013-09-30|2013-08-01|2013-10-30|f|
4785|442|2015-09-30|2015-08-01|2015-10-30|f|
5255|486|2008-09-19|2008-08-01|2008-10-19|t|2008-09-19
5264|486|2017-09-19|2017-08-01|2017-10-19|f|
5597|511|1999-01-02|1998-12-01|1999-02-01|t|1999-01-02
5256|486|2009-09-04|2009-08-01|2009-10-04|t|2009-09-04
5257|486|2010-09-08|2010-08-01|2010-10-08|t|2010-09-08
5599|511|2001-02-28|2001-01-01|2001-03-30|t|2001-02-28
5262|486|2015-09-30|2015-08-01|2015-10-30|t|2015-09-30
5615|511|2017-03-06|2017-02-01|2017-04-05|f|
5601|511|2003-02-28|2003-01-01|2003-03-30|t|2003-02-28
5603|511|2005-02-28|2005-01-01|2005-03-30|t|2005-02-28
5605|511|2007-02-28|2007-01-01|2007-03-30|t|2007-02-28
5607|511|2009-02-28|2009-01-01|2009-03-30|t|2009-02-28
5609|511|2011-02-28|2011-01-01|2011-03-30|t|2011-02-28
5611|511|2013-02-28|2013-01-01|2013-03-30|t|2013-02-28
5613|511|2015-12-31|2015-11-01|2016-01-30|t|2015-12-31
4727|439|2017-11-22|2017-10-01|2017-12-22|f|
5630|513|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
5632|513|2003-09-30|2003-08-01|2003-10-30|t|2003-09-30
5622|512|2016-11-08|2016-10-01|2016-12-08|f|
4792|443|2017-11-29|2017-10-01|2017-12-29|f|
4787|442|2017-04-21|2017-03-01|2017-05-21|f|
4757|441|2017-01-30|2016-12-01|2017-03-01|f|
3175|249|2018-05-30|2018-04-01|2018-06-29|t|2018-06-06
5634|513|2005-09-30|2005-08-01|2005-10-30|t|2005-09-30
5636|513|2007-09-27|2007-08-01|2007-10-27|t|2007-09-27
5640|513|2011-09-23|2011-08-01|2011-10-23|t|2011-09-23
3174|248|2018-06-03|2018-05-01|2018-07-03|f|
3212|251|2017-04-06|2017-03-01|2017-05-06|t|2017-04-06
3153|248|1997-12-31|1997-11-01|1998-01-30|t|1997-12-31
3200|250|2017-02-02|2017-01-01|2017-03-04|t|2017-12-28
3155|248|1999-12-31|1999-11-01|2000-01-30|t|1999-12-31
3157|248|2001-12-31|2001-11-01|2002-01-30|t|2001-12-31
3215|252|2005-07-04|2005-06-01|2005-08-03|t|2005-07-04
3159|248|2003-12-31|2003-11-01|2004-01-30|t|2003-12-31
3161|248|2005-12-31|2005-11-01|2006-01-30|t|2005-12-31
3163|248|2007-12-07|2007-11-01|2008-01-06|t|2007-12-07
3165|248|2009-10-31|2009-09-01|2009-11-30|t|2009-10-31
3167|248|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
3169|248|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
3228|252|2018-01-05|2017-12-01|2018-02-04|t|2018-01-05
3171|248|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
3251|254|2018-07-20|2018-06-01|2018-08-19|f|
3173|248|2017-06-03|2017-05-01|2017-07-03|t|2017-06-03
3177|250|1994-03-30|1994-02-01|1994-04-29|t|1994-03-30
3178|250|1995-03-30|1995-02-01|1995-04-29|t|1995-03-30
3180|250|1997-03-31|1997-02-01|1997-04-30|t|1997-03-31
3182|250|1999-03-31|1999-02-01|1999-04-30|t|1999-03-31
3184|250|2001-03-31|2001-02-01|2001-04-30|t|2001-03-31
3186|250|2003-03-31|2003-02-01|2003-04-30|t|2003-03-31
3188|250|2005-03-31|2005-02-01|2005-04-30|t|2005-03-31
3190|250|2007-03-30|2007-02-01|2007-04-29|t|2007-03-30
3192|250|2009-03-18|2009-02-01|2009-04-17|t|2009-03-18
3246|254|2013-09-30|2013-08-01|2013-10-30|t|2013-09-30
3194|250|2011-03-31|2011-02-01|2011-04-30|t|2011-03-31
3196|250|2013-03-30|2013-02-01|2013-04-29|t|2013-03-30
3216|252|2006-10-04|2006-09-01|2006-11-03|t|2006-10-04
3198|250|2015-03-31|2015-02-01|2015-04-30|t|2015-03-31
3235|253|2014-11-30|2014-10-01|2014-12-30|t|2014-11-30
3269|258|2018-01-03|2017-12-01|2018-02-02|t|2018-01-03
3203|251|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
3204|251|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
3205|251|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
3217|252|2007-11-30|2007-10-01|2007-12-30|t|2007-11-30
3206|251|2011-06-28|2011-05-01|2011-07-28|t|2011-06-28
3207|251|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
3266|256|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
3208|251|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
3209|251|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
3210|251|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
3211|251|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
3236|253|2015-11-23|2015-10-01|2015-12-23|t|2015-11-23
3218|252|2008-11-30|2008-10-01|2008-12-30|t|2008-11-30
3247|254|2014-09-30|2014-08-01|2014-10-30|t|2014-09-30
3219|252|2009-11-30|2009-10-01|2009-12-30|t|2009-11-30
3237|253|2016-11-09|2016-10-01|2016-12-09|t|2016-11-09
3220|252|2010-11-30|2010-10-01|2010-12-30|t|2010-11-30
3254|255|2008-10-31|2008-09-01|2008-11-30|t|2008-10-31
3223|252|2013-12-31|2013-11-01|2014-01-30|t|2013-12-31
